state,agencyType,agencyName,quarter1,quarter2,quarter3,quarter4,population
,,Laurel,0,2,0,0,"26,424"
,Universities and Colleges,,,,,,
,,University of Maryland: College Park,0,0,0,1,"38,140"
,Metropolitan Counties,,,,,,
,,Anne Arundel County Police Department,2,1,3,10,
,,Baltimore County Police Department,0,0,1,0,
,,Harford2,1,1,0,2,
,,Howard County Police Department,0,,0,1,
,,Montgomery County Police Department,2,,3,2,
,State Police Agencies,,,,,,
,,State Police: Anne Arundel County,0,0,0,1,
,Other Agencies,,,,,,
,,National Capitol Park Police: Montgomery County,0,1,0,0,
Massachusetts,Total,,,,,,
,Cities,,,,,,
,,Acton,1,2,0,0,"23,770"
,,Andover,1,2,0,0,"35,558"
,,Arlington2,2,4,3,1,"45,004"
,,Barnstable,1,0,3,0,"43,974"
,,Belmont,0,0,0,1,"25,637"
,,Beverly,1,1,1,0,"41,303"
,,Billerica,1,0,0,1,"42,965"
,,Boston2,29,34,27,30,"673,880"
,,Boxford,0,0,0,1,"8,271"
,,Braintree2,3,1,2,1,"37,673"
,,Cambridge2,5,7,3,10,"111,030"
,,Chelmsford,0,1,0,0,"35,251"
,,Chelsea,0,0,1,0,"40,096"
,,Chicopee,1,0,0,0,"56,887"
,,Cohasset,0,0,0,1,"8,538"
,,Danvers,0,0,1,2,"27,997"
,,Dartmouth,0,0,1,0,"34,630"
,,Dennis,0,0,1,1,"13,905"
,,Dudley,0,0,0,1,"11,558"
,,Everett2,1,0,4,3,"46,754"
,,Fitchburg,0,0,0,1,"40,391"
,,Framingham,1,1,1,0,"71,422"
,,Freetown,0,0,1,0,"9,199"
,,Greenfield,0,0,1,0,"17,456"
,,Haverhill2,0,1,1,3,"62,851"
,,Holliston,0,1,0,0,"14,656"
,,Hopkinton,1,2,0,0,"16,960"
,,Lancaster,1,0,0,0,"8,150"
,,Lawrence,0,0,0,1,"80,622"
,,Lenox,0,0,1,0,"4,971"
,,Lexington,0,0,2,0,"33,643"
,,Lowell,1,0,0,1,"111,027"
,,Lynn2,2,1,3,1,"92,443"
,,Malden,0,0,2,1,"61,102"
,,Manchester-by-the-Sea,0,0,1,0,"5,387"
,,Mansfield,0,0,0,1,"23,681"
,,Mattapoisett,0,1,0,0,"6,282"
,,Medford,0,0,1,2,"57,367"
,,Methuen2,0,0,2,0,"49,912"
,,Milford,0,0,0,1,"28,606"
,,Millbury,1,0,0,0,"13,532"
,,Milton,0,0,2,0,"27,317"
,,Nahant,1,1,0,0,"3,484"
,,Newburyport,0,1,0,0,"18,011"
,,Newton2,8,6,4,3,"89,116"
,,Northampton2,1,0,2,1,"28,521"
,,Pepperell,0,0,1,0,"12,242"
,,Pittsfield,0,0,0,1,"43,031"
,,Provincetown,0,1,0,0,"2,959"
,,Quincy,1,1,2,1,"93,437"
,,Randolph,0,1,2,0,"33,807"
,,Salem,0,2,3,0,"42,888"
,,Saugus,1,0,0,0,"28,131"
,,Sharon,0,0,0,1,"18,200"
,,Shelburne,0,0,0,1,"1,839"
,,Somerville,2,2,2,5,"80,899"
,,Southbridge,0,0,1,0,"16,819"
,,Springfield,3,1,4,2,"154,102"
,,Stoughton,0,0,1,0,"28,583"
,,Sturbridge,0,1,0,0,"9,520"
,,Sudbury,0,0,0,1,"19,035"
,,Swampscott,0,2,0,1,"14,551"
,,Taunton,2,1,2,0,"56,720"
,,Topsfield,1,0,0,0,"6,590"
,,Waltham,2,1,1,2,"63,613"
,,Watertown2,0,0,2,1,"34,655"
,,Westfield,0,1,0,0,"41,700"
,,West Tisbury,0,0,1,0,"2,927"
,,Williamstown,0,0,1,0,"7,591"
,,Worcester,0,1,2,3,"184,595"
,Universities and Colleges,,,,,,
,,Boston University2,3,3,9,4,"32,158"
,,Brandeis University,0,0,0,1,"5,752"
,,Bridgewater State University,1,0,0,0,"11,089"
,,Bristol Community College,0,0,0,1,"8,761"
,,Clark University,2,0,0,1,"3,485"
,,Hampshire College,0,0,0,1,"1,410"
,,Massachusetts Institute of Technology,1,0,0,0,"11,331"
,,Northeastern University,,1,,,"19,940"
,,Salem State University,2,1,0,0,"9,215"
,,Tufts University: Suffolk3,0,1,0,0,
,,University of Massachusetts:,,,,,
,,Amherst2,6,4,1,0,"29,269"
,,Medical Center: Worcester,0,0,0,1,"1,079"
,Other Agencies,,,,,,
,,Massachusetts Bay Transportation Authority:,,,,,
,,Middlesex County,0,0,1,,
,,Suffolk County,1,1,1,2,
Michigan,Total,,,,,,
,Cities,,,,,,
,,Albion,0,0,0,3,"8,155"
,,Allegan,0,1,0,0,"5,086"
,,Ann Arbor,0,0,0,1,"117,688"
,,Auburn Hills,0,1,0,0,"22,933"
,,Battle Creek,0,1,1,1,"60,904"
,,Belleville,0,0,0,1,"3,860"
,,Benton Harbor,1,0,0,0,"9,963"
,,Benton Township,0,0,2,0,"14,413"
,,Berkley,0,0,1,0,"15,328"
,,Big Rapids,0,0,0,1,"10,389"
,,Birmingham,0,1,0,0,"21,012"
,,Blackman Township,0,0,2,1,"37,522"
,,Bloomfield Hills,0,1,0,1,"4,031"
,,Bloomfield Township,0,0,0,2,"42,313"
,,Buena Vista Township,0,1,1,0,"8,158"
,,Burton,0,0,1,0,"28,563"
,,Cadillac,0,0,0,1,"10,372"
,,Caro,0,0,0,1,"4,074"
,,Chesterfield Township,1,0,0,0,"44,963"
,,Clawson,0,0,1,1,"12,053"
,,Clinton Township,1,0,0,0,"100,514"
,,Clio,0,0,1,0,"2,516"
,,Coldwater,0,1,0,0,"10,827"
,,Commerce Township,0,0,1,0,"38,218"
,,Dearborn,3,5,5,1,"94,646"
,,Dearborn Heights,0,0,1,1,"55,852"
,,Detroit,6,6,7,13,"669,673"
,,East Lansing,2,0,0,1,"48,451"
,,Eastpointe,0,1,0,2,"32,701"
,,Eaton Rapids,0,0,1,0,"5,226"
,,Escanaba,0,0,2,0,"12,278"
,,Evart,0,0,1,0,"1,853"
,,Farmington,0,0,1,0,"10,553"
,,Ferndale,0,1,0,1,"20,232"
,,Flint,1,4,8,3,"97,548"
,,Flushing,0,1,0,0,"8,028"
,,Forsyth Township,1,0,0,0,"6,196"
,,Fruitport Township,0,0,1,0,"13,879"
,,Galesburg,0,1,0,1,"2,050"
,,Garden City,0,0,1,2,"26,781"
,,Gaylord,0,0,1,0,"3,662"
,,Genesee Township,1,0,0,0,"20,393"
,,Grand Rapids,0,1,0,1,"196,538"
,,Grandville,0,1,0,0,"16,070"
,,Grant,0,2,0,1,880
,,Grosse Pointe Park,0,0,1,1,"11,160"
,,Grosse Pointe Woods,0,1,0,0,"15,699"
,,Hampton Township,0,0,0,1,"9,401"
,,Hamtramck,2,2,1,0,"21,929"
,,Harper Woods,0,1,0,0,"13,764"
,,Hart,0,0,1,0,"2,093"
,,Hastings,0,1,0,0,"7,274"
,,Highland Park,1,0,3,3,"10,810"
,,Houghton,1,0,0,1,"8,020"
,,Huntington Woods,1,0,0,0,"6,360"
,,Huron Township,0,0,1,0,"15,622"
,,Independence Township,1,0,0,1,"36,689"
,,Inkster,2,1,2,1,"24,548"
,,Ishpeming,1,0,0,1,"6,485"
,,Kalamazoo,0,1,0,0,"76,389"
,,Lansing,2,0,0,0,"115,199"
,,Lapeer,1,0,1,0,"8,782"
,,Lawton,0,1,0,1,"1,860"
,,Leslie,0,1,0,0,"1,869"
,,Lincoln Park,0,1,0,0,"36,808"
,,Lincoln Township,0,0,0,2,"14,500"
,,Livonia,0,0,3,1,"94,226"
,,Ludington,0,2,1,0,"8,054"
,,Mackinac Island,0,1,0,0,479
,,Marysville,0,1,0,0,"9,722"
,,Mason,0,1,0,0,"8,461"
,,Melvindale,0,1,1,0,"10,348"
,,Meridian Township,2,0,0,4,"42,700"
,,Monroe,0,1,1,0,"19,971"
,,Montrose Township,0,2,0,0,"7,524"
,,Mount Pleasant,0,1,0,0,"26,069"
,,Muskegon,0,0,0,2,"38,442"
,,Muskegon Township,0,0,0,1,"17,791"
,,Niles,0,0,2,0,"11,282"
,,Norton Shores,0,1,1,1,"24,256"
,,Ontwa Township-Edwardsburg,0,0,1,0,"6,481"
,,Owosso,0,0,1,0,"14,605"
,,Oxford Township,1,0,0,0,"18,164"
,,Pittsfield Township,0,0,2,1,"38,704"
,,Plymouth,0,0,1,0,"8,865"
,,Plymouth Township,0,0,0,1,"26,870"
,,Pontiac,1,0,1,0,"60,003"
,,Portage,0,0,1,0,"48,550"
,,Port Huron,0,0,1,0,"29,182"
,,Redford Township,0,1,1,0,"47,218"
,,Richland,0,1,0,0,793
,,River Rouge,0,0,0,1,"7,480"
,,Rochester Hills,1,0,1,0,"73,913"
,,Romulus,0,2,1,1,"23,315"
,,Roseville,1,1,1,0,"47,704"
,,Royal Oak,1,0,0,0,"59,367"
,,Saginaw,2,2,0,1,"48,942"
,,Saginaw Township,0,1,1,0,"39,421"
,,Saline,0,0,1,0,"9,158"
,,Sault Ste. Marie,2,0,0,0,"13,763"
,,Shelby Township,0,1,1,2,"78,427"
,,Southfield,1,1,0,1,"73,438"
,,Southgate,1,2,1,0,"29,158"
,,South Lyon,0,1,1,0,"11,801"
,,St. Charles,0,0,2,0,"1,940"
,,St. Joseph Township,0,1,0,0,"9,850"
,,Sturgis,0,1,0,0,"10,876"
,,Taylor,0,1,1,1,"61,290"
,,Tittabawassee Township,0,0,1,0,"9,782"
,,Traverse City,0,2,2,3,"15,330"
,,Troy,0,1,3,3,"83,743"
,,Van Buren Township,0,0,2,2,"28,090"
,,Warren,2,2,2,4,"135,620"
,,Waterford Township,1,0,0,0,"73,308"
,,West Bloomfield Township,1,2,4,2,"66,123"
,,Wyoming,1,0,0,0,"75,917"
,Universities and Colleges,,,,,,
,,Eastern Michigan University,0,0,2,4,"21,824"
,,Grand Valley State University,0,0,1,0,"25,325"
,,Michigan State University,0,0,1,3,"50,538"
,,Mott Community College,0,0,1,0,"8,617"
,,Schoolcraft College,0,0,1,0,"11,687"
,,University of Michigan:,,,,,
,,Ann Arbor,2,2,1,3,"43,651"
,,Flint,0,0,0,1,"8,470"
,,Western Michigan University,0,0,1,0,"23,529"
,Metropolitan Counties,,,,,,
,,Barry,0,2,0,0,
,,Calhoun,0,0,2,0,
,,Eaton,0,0,1,0,
,,Genesee,0,0,0,1,
,,Ingham,0,2,0,0,
,,Jackson,0,0,3,0,
,,Kent,1,1,0,0,
,,Lapeer,2,0,0,1,
,,Livingston,1,0,0,1,
,,Macomb,0,1,0,0,
,,Monroe,0,1,1,1,
,,Montcalm,1,0,1,0,
,,Muskegon,0,0,1,0,
,,Oakland,1,0,1,0,
,,Saginaw,1,1,0,0,
,,St. Clair,0,0,0,1,
,,Van Buren,0,0,0,2,
,,Washtenaw,0,0,1,1,
,Nonmetropolitan Counties,,,,,,
,,Benzie,1,0,0,0,
,,Clare,0,0,1,0,
,,Emmet,0,1,0,0,
,,Gratiot,0,1,0,1,
,,Hillsdale,0,1,0,0,
,,Huron,0,0,0,1,
,,Ionia,0,0,1,0,
,,Luce,0,0,1,0,
,,Marquette,0,1,0,0,
,,Mason,0,0,0,1,
,,Mecosta,0,1,1,0,
,,Menominee,1,2,0,0,
,,Oceana,1,1,0,0,
,,Sanilac,0,0,1,0,
,,Tuscola,0,0,2,2,
,State Police Agencies,,,,,,
,,State Police:,,,,,
,,Ingham County,0,0,0,2,
,,Isabella County,1,1,2,1,
,,Jackson County,0,0,0,1,
,,Kent County,0,0,1,2,
,,Livingston County,0,0,0,2,
,,Mecosta County,0,1,0,0,
,,Muskegon County,1,0,0,0,
,,Oceana County,0,2,1,1,
,Other Agencies,,,,,,
,,Gerald R. Ford International Airport,0,0,1,0,
Minnesota,Total,,,,,,
,Cities,,,,,,
,,Blaine,1,0,0,1,"63,115"
,,Bloomington,0,0,0,1,"87,134"
,,Brooklyn Center,1,0,0,0,"30,893"
,,Brooklyn Park,4,2,2,2,"79,800"
,,Cottage Grove,1,1,0,0,"36,164"
,,Crystal,1,0,1,0,"23,102"
,,Eagan,0,0,0,2,"66,698"
,,Inver Grove Heights2,1,1,3,2,"35,049"
,,Little Falls,0,0,1,0,"8,611"
,,Mankato,0,0,2,3,"41,300"
,,Maplewood,1,0,0,1,"41,071"
,,Minneapolis,5,16,11,6,"416,751"
,,Minnetonka,1,1,0,0,"52,055"
,,Moorhead,1,0,0,0,"42,507"
,,New Hope,0,1,0,0,"21,168"
,,Oakdale2,0,1,0,0,"28,211"
,,Orono,0,1,0,0,"19,799"
,,Plymouth,2,1,2,1,"76,996"
,,Roseville2,0,1,1,0,"35,954"
,,Sauk Centre,0,1,0,0,"4,367"
,,Savage,0,1,0,0,"31,118"
,,South St. Paul,0,0,1,0,"20,452"
,,Spring Lake Park,0,0,0,1,"6,484"
,,St. Cloud,2,2,1,,"67,341"
,,St. Louis Park,0,0,1,4,"48,770"
,,St. Paul,3,1,3,2,"303,920"
,,Wayzata,0,0,1,0,"6,627"
,Universities and Colleges,,,,,,
,,University of Minnesota: Twin Cities,0,0,0,1,"50,678"
,Metropolitan Counties,,,,,,
,,Carver,0,0,1,0,
,,Mille Lacs,1,0,0,0,
,,Ramsey,0,0,0,2,
,,Wright,0,1,0,0,
,Nonmetropolitan Counties,,,,,,
,,Crow Wing,1,0,0,0,
,Other Agencies,,,,,,
,,Minneapolis-St. Paul International Airport,0,1,,0,
Mississippi,Total,,,,,,
,Cities,,,,,,
,,Biloxi,1,0,0,0,"45,952"
,,Olive Branch,1,0,0,3,"36,513"
,Metropolitan Counties,,,,,,
,,DeSoto,1,0,0,0,
,Nonmetropolitan Counties,,,,,,
,,Stone,,,,1,
Missouri,Total,,,,,,
,Cities,,,,,,
,,Battlefield,0,0,1,0,"6,083"
,,Blue Springs,0,1,0,0,"54,445"
,,Bolivar,0,1,0,0,"10,790"
,,Branson,1,0,0,0,"11,593"
,,Bridgeton,0,0,0,1,"11,835"
,,Cameron,0,0,1,0,"9,817"
,,Chesterfield,2,0,0,0,"47,939"
,,Clayton,1,0,0,0,"15,873"
,,Columbia,0,1,5,1,"121,143"
,,Gladstone,0,0,1,0,"27,138"
,,Independence,1,1,0,0,"117,335"
,,Kansas City,7,7,16,13,"478,364"
,,Lee's Summit,0,1,1,0,"95,821"
,,Marionville,0,1,0,0,"2,181"
,,North Kansas City,0,0,0,1,"4,387"
,,Rolla,2,0,0,0,"20,093"
,,St. Charles,0,0,1,0,"69,364"
,,St. Joseph,0,1,0,0,"76,577"
,,St. Louis,,3,3,3,"314,507"
,,St. Peters2,0,1,2,0,"57,835"
,,University City,1,0,0,,"35,002"
,Universities and Colleges,,,,,,
,,University of Missouri:,,,,,
,,Kansas City,0,0,0,2,"16,685"
,,St. Louis,0,0,1,0,"16,738"
,Metropolitan Counties,,,,,,
,,St. Louis County Police Department,2,0,0,0,
Montana,Total,,,,,,
,Cities,,,,,,
,,Billings,3,0,0,1,"111,447"
,,Columbia Falls,1,0,0,0,"5,175"
,,Conrad,0,1,0,0,"2,594"
,,Havre,0,0,0,1,"9,896"
,,Helena,1,2,0,0,"31,052"
,,Whitefish,0,0,1,0,"7,226"
,Nonmetropolitan Counties,,,,,,
,,Big Horn,2,1,0,1,
,,Broadwater,0,0,1,0,
,,Lewis and Clark,0,0,3,0,
,,Richland,0,0,1,0,
Nebraska,Total,,,,,,
,Cities,,,,,,
,,Crete,2,0,0,0,"7,047"
,,Grand Island,1,1,0,0,"51,980"
,,Kearney,0,1,0,0,"33,471"
,,Lincoln,6,6,4,3,"281,138"
,,Norfolk,0,1,0,0,"24,389"
,,Omaha,3,0,2,0,"446,163"
,,Papillion,0,0,1,0,"19,576"
Nevada,Total,,,,,,
,Cities,,,,,,
,,Henderson,2,4,3,2,"291,584"
,,Las Vegas Metropolitan Police Department2,3,10,2,10,"1,592,178"
,,North Las Vegas,0,1,3,0,"238,554"
,,Reno,0,0,0,1,"244,554"
New Hampshire,Total,,,,,,
,Cities,,,,,,
,,Belmont,1,0,0,0,"7,315"
,,Boscawen,0,1,0,0,"3,950"
,,Bow,0,0,1,0,"7,779"
,,Brookline,0,1,0,0,"5,256"
,,Claremont,0,1,0,0,"12,913"
,,Concord,0,1,1,0,"42,610"
,,Derry,0,0,0,1,"33,249"
,,Dover,1,0,0,0,"31,054"
,,Durham,0,0,0,1,"17,078"
,,Exeter,1,1,1,0,"14,635"
,,Farmington,0,0,3,0,"6,841"
,,Hillsborough,0,0,0,1,"5,974"
,,Keene,0,0,1,2,"23,244"
,,Laconia,0,2,0,1,"16,300"
,,Manchester,0,0,0,1,"110,353"
,,Pembroke,1,0,0,0,"7,118"
,,Sandown,0,0,0,1,"6,348"
,,Troy,0,0,1,0,"2,075"
,Universities and Colleges,,,,,,
,,University of New Hampshire,1,0,0,0,"15,351"
New Jersey,Total,,,,,,
,Cities,,,,,,
,,Aberdeen Township,,0,1,1,"18,562"
,,Allendale,0,1,0,0,"6,849"
,,Atlantic City,0,0,1,0,"39,202"
,,Bergenfield,0,1,0,0,"27,646"
,,Blairstown Township,0,2,0,0,"5,791"
,,Bloomfield,0,1,0,0,"48,215"
,,Brick Township,,1,1,0,"74,818"
,,Cinnaminson Township,0,1,0,0,"16,871"
,,Colts Neck Township,,0,1,0,"10,018"
,,Cresskill,0,1,0,0,"8,815"
,,Dunellen,,0,0,1,"7,434"
,,East Brunswick Township,,6,2,1,"49,016"
,,East Hanover Township,,0,0,1,"11,233"
,,East Orange,1,0,0,0,"64,787"
,,East Rutherford,0,1,0,0,"9,166"
,,East Windsor Township,,1,0,1,"27,537"
,,Edgewater,0,0,0,1,"12,079"
,,Edison Township,,2,0,1,"102,679"
,,Evesham Township,2,1,1,2,"45,581"
,,Ewing Township,,0,1,0,"36,435"
,,Florence Township,0,1,0,0,"12,805"
,,Fort Lee,1,0,1,1,"36,739"
,,Freehold Borough,,0,0,2,"11,941"
,,Freehold Township,,1,1,0,"35,736"
,,Galloway Township,0,0,1,0,"37,280"
,,Glassboro,,1,0,2,"19,245"
,,Hackensack,2,2,0,1,"44,968"
,,Hamilton Township: Mercer County,,2,0,0,"88,665"
,,Hammonton,0,0,1,0,"14,585"
,,Hanover Township,,0,0,1,"14,468"
,,Harrison Township,,1,0,1,"13,023"
,,Highland Park,,3,0,0,"14,346"
,,Highlands,,0,1,0,"4,838"
,,Hillsborough Township,,0,0,1,"40,037"
,,Hoboken,,0,1,2,"54,095"
,,Holmdel Township,,1,0,2,"16,651"
,,Hopewell Township,,0,0,1,"18,570"
,,Howell Township,,3,7,1,"52,306"
,,Jackson Township,,2,0,0,"56,563"
,,Jersey City,,0,1,3,"266,179"
,,Keansburg,,1,2,2,"9,828"
,,Lacey Township,,0,1,0,"28,540"
,,Lakewood Township,2,6,7,2,"100,269"
,,Lindenwold,0,0,1,0,"17,340"
,,Linwood,0,0,1,0,"6,950"
,,Little Falls Township,,0,0,3,"14,478"
,,Livingston Township,1,0,0,1,"29,788"
,,Lodi,0,1,0,0,"24,841"
,,Long Branch,,0,0,3,"30,959"
,,Madison,,1,0,0,"16,098"
,,Magnolia,0,1,1,0,"4,267"
,,Manalapan Township,,1,0,3,"40,407"
,,Manasquan,,0,0,1,"5,798"
,,Manchester Township,,0,0,1,"43,525"
,,Medford Township,0,0,3,,"23,481"
,,Metuchen,,0,0,1,"13,879"
,,Middletown Township,,0,0,1,"65,919"
,,Monmouth Beach,,2,0,0,"3,233"
,,Montclair,2,0,0,4,"38,108"
,,Montville Township,,1,0,0,"21,801"
,,Moonachie,0,0,0,1,"2,790"
,,Moorestown Township,0,0,1,0,"20,530"
,,Mount Arlington,,0,1,0,"5,324"
,,Mount Laurel Township,0,0,1,1,"41,828"
,,Mount Olive Township,,1,0,0,"29,095"
,,Neptune Township,,3,7,2,"27,505"
,,Newark,2,0,0,1,"281,450"
,,New Brunswick,,1,5,3,"57,158"
,,New Providence,0,1,0,0,"12,461"
,,Newton,,0,0,1,"7,950"
,,North Brunswick Township,,1,0,0,"42,777"
,,Northfield,0,0,2,0,"8,502"
,,North Haledon,,1,0,0,"8,529"
,,Nutley Township,0,0,0,1,"28,673"
,,Ocean Township: Monmouth County,,1,5,3,"27,070"
,,Paramus,0,1,0,0,"26,958"
,,Passaic,,0,1,0,"70,972"
,,Pemberton Township,0,1,1,1,"27,739"
,,Pequannock Township,,1,0,0,"15,425"
,,Piscataway Township,,0,1,0,"58,181"
,,Plainsboro Township,,0,0,1,"23,621"
,,Point Pleasant Beach,,0,1,0,"4,519"
,,Pompton Lakes,,0,1,0,"11,164"
,,Princeton,,2,2,0,"29,660"
,,Randolph Township,,2,0,0,"25,877"
,,Raritan Township,,0,1,0,"22,011"
,,Readington Township,,1,0,0,"15,893"
,,Robbinsville Township,,0,0,1,"14,209"
,,Rockaway Township,,0,0,1,"24,655"
,,Saddle Brook Township,1,0,0,0,"14,108"
,,Scotch Plains Township,0,0,1,0,"24,144"
,,Sea Isle City,0,0,1,0,"2,080"
,,Secaucus,,0,3,1,"19,528"
,,Somerville,,0,1,0,"12,198"
,,South Brunswick Township,,4,5,6,"45,862"
,,South Orange,1,0,0,2,"16,332"
,,South River,,1,0,0,"16,391"
,,Spotswood,,1,0,0,"8,477"
,,Toms River Township,,0,2,0,"90,504"
,,Trenton,,0,1,0,"83,644"
,,Union Township,0,0,0,1,"58,109"
,,Vineland,0,0,0,4,"60,823"
,,Voorhees Township,1,0,0,1,"29,235"
,,Washington,0,0,0,1,"6,508"
,,Washington Township: Gloucester County,,0,2,0,"47,477"
,,Washington Township: Warren County,0,0,0,1,"6,430"
,,West Deptford Township,,1,0,0,"21,257"
,,West Long Branch,,2,0,1,"7,975"
,,Winslow Township,0,0,0,1,"38,724"
,,Woodbridge Township,,0,1,0,"102,124"
,,Woodbury,,6,5,,"9,937"
,,Woolwich Township,,0,0,1,"12,675"
,State Police Agencies,,,,,,
,,State Police:,,,,,
,,Burlington County,1,0,1,0,
,,Cumberland County,0,0,1,0,
,,Salem County,,1,0,0,
,,Sussex County,3,0,0,0,
,,Warren County ,0,0,1,0,
New Mexico,Total,,,, ,,
,Cities,,,,,,
,,Albuquerque,2,2,11,10,"561,560"
,,Los Lunas,,1,,,"15,398"
New York,Total,,,,,,
,Cities,,,,,,
,,Albany,0,1,0,0,"98,617"
,,Amherst Town,0,2,0,0,"120,436"
,,Auburn,0,0,1,,"26,854"
,,Bedford Town,0,0,1,0,"18,063"
,,Binghamton,0,0,1,0,"45,780"
,,Brighton Town,0,1,0,0,"36,889"
,,Buffalo,1,1,4,1,"257,446"
,,Cheektowaga Town,0,0,0,1,"78,100"
,,Clarkstown Town,0,0,3,0,"82,171"
,,Colonie Town,0,0,1,0,"80,075"
,,Cooperstown Village,0,0,1,0,"1,780"
,,Crawford Town,0,0,0,1,"9,202"
,,Dobbs Ferry Village,0,1,0,0,"11,180"
,,Elmira,0,1,0,0,"27,995"
,,Glen Cove,0,1,0,0,"27,480"
,,Hamburg Town,1,0,0,0,"46,028"
,,Lake Placid Village,0,1,0,0,"2,453"
,,Larchmont Village,0,1,0,1,"6,186"
,,Middletown,0,1,0,0,"27,752"
,,Monroe Village,1,1,1,0,"8,680"
,,New Rochelle,1,0,0,4,"80,389"
,,New York,66,85,85,125,"8,566,917"
,,Niagara Falls,0,0,1,0,"48,675"
,,North Tonawanda,0,0,2,0,"30,634"
,,Norwich,0,0,0,1,"6,929"
,,Peekskill,1,0,0,0,"24,129"
,,Ramapo Town,1,1,1,0,"92,620"
,,Rochester,0,1,0,1,"209,643"
,,Saratoga Springs,0,0,0,1,"28,005"
,,Schenectady,0,0,0,1,"65,138"
,,Southampton Town,1,0,0,0,"51,191"
,,Spring Valley Village,0,0,1,0,"32,844"
,,Utica,0,1,0,0,"60,879"
,,Wellsville Village,0,0,0,1,"4,506"
,,Yonkers,0,1,1,3,"202,075"
,Universities and Colleges,,,,,,
,,Cornell University,0,1,1,0,"21,904"
,,State University of New York:,,,,,
,,Binghamton,0,1,1,0,"16,913"
,,Buffalo,3,3,0,1,"29,796"
,,Downstate Medical Center,0,0,1,0,"1,858"
,,State University of New York Agricultural and Technical College: Morrisville,0,0,6,0,"2,940"
,,State University of New York College:,,,,,
,,Brockport,0,0,1,0,"8,161"
,,Buffalo,1,0,0,1,"10,330"
,,Geneseo,0,0,0,3,"5,699"
,,New Paltz,0,0,0,3,"7,751"
,,Plattsburgh,1,0,0,1,"5,718"
,,Potsdam,0,0,0,1,"3,904"
,,Purchase,1,1,0,0,"4,169"
,Metropolitan Counties,,,,,,
,,Albany,0,0,0,1,
,,Monroe,2,0,0,0,
,,Nassau,8,10,9,25,
,,Oswego,0,0,0,1,
,,Saratoga,0,1,0,0,
,,Schoharie,1,0,0,0,
,,Suffolk County Police Department,10,12,8,12,
,,Westchester Public Safety,0,0,1,0,
,Nonmetropolitan Counties,,,,,,
,,Chenango,0,1,0,,
,State Police Agencies,,,,,,
,,State Police:,,,,,
,,Albany County,0,0,0,3,
,,Chemung County,1,0,0,0,
,,Dutchess County,0,0,,1,
,,Franklin County,0,0,1,0,
,,Jefferson County,0,1,0,1,
,,Montgomery County,0,0,0,1,
,,New York County,0,0,0,3,
,,Niagara County,0,0,0,1,
,,Orange County,1,0,0,0,
,,Oswego County,1,0,0,0,
,,Rockland County,0,1,0,0,
,,Schoharie County,0,1,0,0,
,,Wayne County,0,1,0,0,
,,Westchester County,0,0,0,1,
,Other Agencies,,,,,,
,,New York City Metropolitan Transportation Authority,3,2,2,15,
,,State Park: Finger Lakes Region,0,0,1,0,
North Carolina,Total,,,,,,
,Cities,,,,,,
,,Apex,0,1,1,1,"47,324"
,,Asheville,1,0,2,0,"89,546"
,,Boone,0,1,0,0,"18,374"
,,Charlotte-Mecklenburg,6,11,5,5,"896,379"
,,Concord,0,0,1,0,"89,446"
,,Durham,0,1,1,1,"263,716"
,,Fayetteville,0,1,4,2,"202,200"
,,Gastonia,0,0,2,1,"75,118"
,,Greensboro,0,1,4,1,"288,618"
,,Greenville,2,2,1,1,"91,766"
,,Hickory,0,0,0,1,"40,437"
,,High Point,1,1,0,3,"111,435"
,,Huntersville,1,0,0,0,"53,932"
,,Jacksonville,0,0,1,0,"66,686"
,,Littleton,0,1,0,0,641
,,Morganton,0,0,1,3,"16,656"
,,Raleigh,8,6,9,5,"460,593"
,,Roanoke Rapids2,1,1,2,0,"15,273"
,,Rockingham,0,0,0,1,"9,155"
,,Rocky Mount,0,0,1,0,"55,431"
,,Salisbury,0,1,0,2,"34,121"
,,Siler City,0,0,0,1,"8,498"
,,Wilmington,2,1,1,1,"117,852"
,,Wilson,0,0,1,0,"49,734"
,Universities and Colleges,,,,,,
,,Duke University,0,0,0,1,"15,984"
,,East Carolina University,1,0,0,0,"28,289"
,,North Carolina Central University,0,0,1,1,"8,011"
,,North Carolina School of the Arts,1,1,0,0,970
,,University of North Carolina: Greensboro,0,1,0,1,"19,393"
,Metropolitan Counties,,,,,,
,,Forsyth,1,3,1,1,
,,Franklin,2,1,0,1,
,,Gaston County Police Department,0,0,1,0,
,,Iredell,1,0,0,1,
,,New Hanover,0,0,0,1,
,,Randolph,0,0,1,0,
,,Yadkin,1,0,0,1,
,Nonmetropolitan Counties,,,,,,
,,Jackson2,0,0,0,1,
,,Moore,1,0,0,0,
,,Sampson2,0,0,0,2,
,,Surry,0,0,0,1,
,Other Agencies,,,,,,
,,University of North Carolina Hospitals,0,0,1,0,
North Dakota,Total,,,,,,
,Cities,,,,,,
,,Bismarck,0,0,0,2,"73,248"
,,Grand Forks,0,0,1,0,"57,853"
,,Watford City,0,0,1,1,"8,819"
,,Williston,0,0,1,0,"29,929"
,Universities and Colleges,,,,,,
,,University of North Dakota,0,0,1,0,"14,951"
,Nonmetropolitan Counties,,,,,,
,,Hettinger,0,0,0,1,
Ohio,Total,,,,,,
,Cities,,,,,,
,,Akron,1,2,1,0,"197,257"
