Table 13,,,,,,,,,,,,,,,,,
Hate Crime Incidents,,,,,,,,,,,,,,,,,
"per Bias Motivation and Quarter
",,,,,,,,,,,,,,,,,
"by State and Agency, 2014",,,,,,,,,,,,,,,,,
State,Agency type,Agency name,Number of incidents per bias motivation,,,,,,,Number of incidents per quarter,,,,Population1,, ,
,,,Race,Religion,"Sexual
orientation",Ethnicity,Disability,Gender,Gender Identity,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",,,,
,,"Lawrence Township, Mercer County",0,2,0,0,0,0,0,0,0,2,0,"33,133",,,
,,Little Egg Harbor Township,3,1,1,0,0,0,0,3,1,1,0,"20,401",,,
,,Little Falls Township,3,0,1,0,0,0,0,0,0,0,4,"14,564",,,
,,Livingston Township,0,1,0,0,0,0,0,0,0,1,0,"29,694",,,
,,Lodi,1,0,0,0,0,0,0,0,1,0,0,"24,648",,,
,,Lopatcong Township,0,1,0,0,0,0,0,1,0,0,0,"8,056",,,
,,Madison,1,0,0,0,0,0,0,0,1,0,0,"16,380",,,
,,Manalapan Township,0,2,1,1,0,0,0,1,2,1,0,"40,063",,,
,,Manasquan,1,0,0,0,0,0,0,0,0,0,1,"5,721",,,
,,Manchester Township,0,1,0,0,0,0,0,0,1,0,0,"43,394",,,
,,"Mansfield Township, Burlington County",0,2,0,0,0,0,0,0,0,0,2,"8,568",,,
,,"Mansfield Township, Warren County",0,1,0,0,0,0,0,0,0,1,0,"7,550",,,
,,Mantua Township,0,0,1,0,0,0,0,0,0,1,0,"15,105",,,
,,Maple Shade Township,1,0,0,0,0,0,0,0,1,0,0,"19,024",,,
,,Marlboro Township,0,2,1,0,0,0,0,0,0,1,2,"40,351",,,
,,Medford Township,3,3,0,1,0,0,0,3,,0,4,"23,343",,,
,,Mendham,1,0,0,0,0,0,0,0,1,0,0,"5,029",,,
,,Metuchen,1,0,0,0,0,0,0,0,1,0,0,"13,823",,,
,,Middlesex,1,0,0,0,0,0,0,0,0,0,1,"13,876",,,
,,Middle Township,0,1,0,0,0,0,0,1,0,0,0,"18,883",,,
,,Middletown Township,1,2,0,0,0,0,0,1,2,0,0,"66,223",,,
,,"Monroe Township, Gloucester County",2,0,0,0,0,0,0,0,0,1,1,"36,933",,,
,,"Monroe Township, Middlesex County",8,2,0,1,0,0,0,3,4,3,1,"42,333",,,
,,Moorestown Township,1,0,0,0,0,0,0,1,0,0,0,"20,651",,,
,,Morris Township,0,1,0,0,0,0,0,0,0,0,1,"22,614",,,
,,Mount Laurel Township,1,0,0,0,0,0,0,0,1,0,0,"41,698",,,
,,Mount Olive Township,1,1,0,0,0,0,0,1,0,0,1,"28,891",,,
,,Neptune City,1,0,0,0,0,0,0,0,1,0,0,"4,831",,,
,,Neptune Township,7,2,3,0,0,0,0,2,1,7,2,"27,812",,,
,,Newark,5,0,0,0,0,0,0,0,0,0,5,"279,110",,,
,,New Brunswick,3,1,2,0,0,0,0,2,0,1,3,"56,193",,,
,,New Providence,1,1,0,0,0,0,0,1,0,1,0,"12,387",,,
,,Newton,1,0,0,0,0,0,0,0,0,0,1,"7,897",,,
,,North Bergen Township,0,0,2,1,0,0,0,1,2,0,0,"62,817",,,
,,North Brunswick Township,0,0,1,1,0,0,0,0,0,1,1,"42,526",,,
,,Nutley Township,1,1,0,0,0,0,0,1,1,0,0,"28,625",,,
,,Ocean City,0,2,0,0,0,0,0,0,0,2,0,"11,392",,,
,,Oradell,0,2,0,0,0,0,0,0,0,0,2,"8,175",,,
,,Palmyra,1,0,0,0,0,0,0,0,0,1,0,"7,353",,,
,,Paramus,1,1,0,0,0,0,0,0,0,1,1,"26,791",,,
,,Parsippany-Troy Hills Township,0,1,0,0,0,0,0,0,1,0,0,"54,025",,,
,,Passaic,0,2,0,1,0,0,0,2,0,1,0,"71,228",,,
,,Pemberton Township,2,0,0,0,0,0,0,0,1,0,1,"27,916",,,
,,Pine Hill,0,0,1,0,0,0,0,0,1,0,0,"10,583",,,
,,Piscataway Township,0,2,0,0,0,0,0,1,1,0,0,"59,089",,,
,,Pitman,5,1,1,0,0,0,0,0,4,1,2,"8,941",,,
,,Point Pleasant,1,0,0,0,0,0,0,0,1,0,0,"18,547",,,
,,Randolph Township,3,3,0,2,0,0,0,2,5,1,0,"26,055",,,
,,Readington Township,1,0,0,0,0,0,0,0,1,0,0,"16,081",,,
,,Ridgefield Park,0,1,0,0,0,0,0,0,1,0,0,"12,990",,,
,,Ridgewood,0,1,0,1,0,0,0,0,1,0,1,"25,482",,,
,,Riverdale,0,1,0,0,0,0,0,1,0,0,0,"4,162",,,
,,Riverton,1,0,0,0,0,0,0,1,0,0,0,"2,771",,,
,,Robbinsville Township,1,1,1,0,0,0,0,0,3,0,0,"14,176",,,
,,Roxbury Township,0,1,0,0,0,0,0,0,0,0,1,"23,640",,,
,,Rumson,0,2,0,0,0,0,0,0,0,0,2,"6,980",,,
,,South Brunswick Township,0,2,1,4,0,0,0,1,2,3,1,"45,096",,,
,,South Plainfield,1,0,0,0,0,0,0,0,1,0,0,"23,911",,,
,,Springfield,1,0,0,0,0,0,0,0,0,0,1,"17,104",,,
,,Spring Lake,0,1,0,0,0,0,0,0,1,0,0,"3,003",,,
,,Stratford,1,1,0,0,0,0,0,2,0,0,0,"6,943",,,
,,Trenton,1,0,0,0,0,0,0,0,0,1,0,"84,324",,,
,,Union Beach,0,0,1,0,0,0,0,1,0,0,0,"5,701",,,
,,Union City,1,3,0,1,0,0,0,3,0,0,2,"68,787",,,
,,Union Township,1,0,0,0,0,0,0,0,0,0,1,"57,830",,,
,,Verona,0,2,0,0,0,0,0,2,0,0,0,"13,771",,,
,,Vineland,0,0,0,1,0,0,0,1,0,0,0,"61,115",,,
,,Voorhees Township,0,1,0,0,0,0,0,0,0,1,0,"29,240",,,
,,Weehawken Township,0,1,0,0,0,0,0,0,0,0,1,"13,579",,,
,,Westampton Township,0,1,0,0,0,0,0,0,0,1,0,"8,772",,,
,,West Deptford Township,2,0,0,0,0,0,0,1,0,0,1,"21,490",,,
,,West Long Branch,2,0,0,0,0,0,0,1,1,0,0,"8,615",,,
,,West Milford Township,3,1,0,0,0,0,0,0,0,2,2,"26,623",,,
,,Winslow Township,1,0,0,0,0,0,0,0,0,1,0,"39,139",,,
,,Woodbridge Township,3,4,0,0,0,0,0,2,3,1,1,"100,969",,,
,,Woodbury,13,1,1,0,0,0,0,5,4,1,5,"10,071",,,
,,Woodstown,1,0,0,0,0,0,0,0,0,0,1,"3,478",,,
,Metropolitan Counties,,2,0,1,1,0,0,0,,,,,,,,
,,Camden County Police Department,2,0,1,1,0,0,0,2,1,0,1,,,,
,State Police Agencies,,1,3,0,0,0,0,0,,,,,,,,
,,State Police:,,,,,,,,,,,,,,,
,,Monmouth County,0,3,0,0,0,0,0,0,0,3,0,,,,
,,Sussex County,1,0,0,0,0,0,0,1,0,0,0,,,,
New Mexico,Total,,6,4,1,2,0,0,0,,,,,,,,
,Cities,,4,4,1,1,0,0,0,,,,,,,,
,,Albuquerque,4,4,1,1,0,0,0,,6,,4,"558,874",,,
,Universities and Colleges,,1,0,0,0,0,0,0,,,,,,,,
,,University of New Mexico,1,0,0,0,0,0,0,,,1,,"28,592",,,
,Metropolitan Counties,,1,0,0,1,0,0,0,,,,,,,,
,,Bernalillo,1,0,0,1,0,0,0,,1,,1,,,,
New York,Total,,108,287,110,35,1,0,4,,,,,,,,
,Cities,,64,187,92,30,0,0,4,,,,,,,,
,,Albany,1,1,1,0,0,0,0,1,2,0,0,"98,595",,,
,,Buffalo,10,0,4,1,0,0,0,2,5,4,4,"258,419",,,
,,Carthage Village,0,0,0,1,0,0,0,0,0,1,0,"3,710",,,
,,Cheektowaga Town,4,0,0,0,0,0,0,0,1,3,0,"78,209",,,
,,Clarkstown Town,0,1,0,0,0,0,0,0,0,0,1,"81,435",,,
,,Cortland,0,2,0,0,0,0,0,0,2,0,0,"19,032",,,
,,Crawford Town,1,1,0,0,0,0,0,2,0,0,0,"9,240",,,
,,Dobbs Ferry Village,1,0,0,0,0,0,0,0,0,1,0,"11,102",,,
,,Fishkill Town,0,1,0,0,0,0,0,0,0,1,0,"21,502",,,
,,Freeport Village,0,0,1,0,0,0,0,0,0,0,1,"43,234",,,
,,Geddes Town,1,0,0,0,0,0,0,0,0,1,0,"10,436",,,
,,Geneseo Village,0,0,0,0,0,0,1,0,0,1,0,"7,914",,,
,,Greenburgh Town,0,0,0,1,0,0,0,1,0,0,0,"45,133",,,
,,Lake Placid Village,1,0,0,0,0,0,0,0,0,1,0,"2,460",,,
,,Manlius Town,0,0,1,0,0,0,0,0,0,0,1,"24,577",,,
,,Middletown,0,2,0,0,0,0,0,2,0,0,0,"27,700",,,
,,Monroe Village,1,1,0,0,0,0,0,0,0,2,0,"8,627",,,
,,Mount Vernon,1,0,0,0,0,0,0,1,0,0,0,"68,442",,,
,,New Rochelle,1,2,1,2,0,0,0,1,3,2,0,"80,030",,,
,,New York,37,168,78,22,0,0,2,60,68,107,72,"8,473,938",,,
,,Niagara Falls,0,0,0,1,0,0,0,0,1,0,0,"49,300",,,
,,Oneonta City,0,1,0,0,0,0,0,0,0,0,1,"13,961",,,
,,Orangetown Town,1,4,0,1,0,0,0,0,0,5,1,"37,677",,,
,,Poughkeepsie,1,0,0,0,0,0,0,0,1,0,0,"30,554",,,
,,Poughkeepsie Town,1,0,0,0,0,0,0,0,0,0,1,"43,599",,,
,,Rochester,1,0,2,0,0,0,0,1,2,0,0,"210,347",,,
,,Southold Town,0,0,1,0,0,0,0,0,0,1,0,"19,991",,,
,,Spring Valley Village,0,1,0,0,0,0,1,0,0,0,2,"32,586",,,
,,Yonkers,1,1,3,1,0,0,0,0,4,1,1,"200,624",,,
,,Yorktown Town,0,1,0,0,0,0,0,0,0,0,1,"36,989",,,
,Universities and Colleges,,2,10,3,1,0,0,0,,,,,,,,
,,Cornell University,0,0,1,0,0,0,0,0,1,0,0,"21,593",,,
,,State University of New York: ,,,,,,,,,,,,,,,
,,Binghamton,0,1,0,0,0,0,0,1,0,0,0,"16,077",,,
,,Stony Brook,1,1,0,0,0,0,0,1,0,1,0,"24,143",,,
,,State University of New York Agricultural and Technical College:,,,,,,,,,,,,,,,
,,Cobleskill,0,0,0,1,0,0,0,0,0,0,1,"2,453",,,
,,Morrisville,0,3,0,0,0,0,0,3,0,0,0,"3,028",,,
,,State University of New York College:,,,,,,,,,,,,,,,
,,Buffalo,0,1,1,0,0,0,0,1,1,0,0,"11,091",,,
,,New Paltz,0,1,0,0,0,0,0,0,0,1,0,"7,578",,,
,,Oneonta,0,1,0,0,0,0,0,0,0,0,1,"6,034",,,
,,Oswego,0,1,0,0,0,0,0,1,0,0,0,"8,117",,,
,,Potsdam,1,1,1,0,0,0,0,1,1,0,1,"4,042",,,
,Metropolitan Counties,,31,75,14,3,1,0,0,,,,,,,,
,,Erie,0,0,1,0,0,0,0,0,0,1,0,,,,
,,Nassau,17,21,2,1,0,0,0,7,16,13,5,,,,
,,Niagara,0,0,0,0,1,0,0,0,1,0,0,,,,
,,Ontario,0,1,0,0,0,0,0,0,0,1,0,,,,
,,Suffolk County Police Department,14,53,9,2,0,0,0,15,20,19,24,,,,
,,Washington,0,0,1,0,0,0,0,0,0,0,1,,,,
,,Westchester Public Safety,0,0,1,0,0,0,0,1,0,0,0,,,,
,State Police Agencies,,5,3,1,1,0,0,0,,,,,,,,
,,State Police:,,,,,,,,,,,,,,,
,,Chenango County ,1,0,0,0,0,0,0,0,1,0,0,,,,
,,Columbia County ,0,0,1,0,0,0,0,0,1,0,0,,,,
,,Essex County ,1,1,0,0,0,0,0,0,0,2,0,,,,
,,Herkimer County ,0,0,0,1,0,0,0,0,1,0,0,,,,
,,Orange County ,0,1,0,0,0,0,0,0,1,0,0,,,,
,,Otsego County ,1,0,0,0,0,0,0,1,0,0,0,,,,
,,Suffolk County ,1,0,0,0,0,0,0,0,1,0,0,,,,
,,Tompkins County ,1,0,0,0,0,0,0,0,0,1,0,,,,
,,Washington County ,0,1,0,0,0,0,0,0,1,0,0,,,,
,Other Agencies,,6,12,0,0,0,0,0,,,,,,,,
,,New York City Metropolitan Transportation Authority,5,5,0,0,0,0,0,1,4,0,5,,,,
,,State Park:,,,,,,,,,,,,,,,
,,Long Island Region,0,7,0,0,0,0,0,0,4,1,2,,,,
,,New York City Region,1,0,0,0,0,0,0,0,0,0,1,,,,
North Carolina,Total,,85,19,23,11,2,0,0,,,,,,,,
,Cities,,67,11,17,9,2,0,0,,,,,,,,
,,Asheville,2,0,2,0,0,0,0,2,0,0,2,"88,184",,,
,,Burlington,0,0,1,0,0,0,0,0,1,0,0,"51,627",,,
,,Chapel Hill,2,0,0,0,0,0,0,1,0,1,0,"60,190",,,
,,Charlotte-Mecklenburg,11,5,5,3,1,0,0,6,10,5,4,"856,916",,,
,,Fayetteville,7,0,1,0,0,0,0,0,6,1,1,"205,306",,,
,,Greensboro,5,0,1,0,0,0,0,0,3,0,3,"282,203",,,
,,Greenville,3,1,0,0,0,0,0,1,0,2,1,"90,198",,,
,,High Point,1,0,0,1,0,0,0,0,2,0,0,"108,540",,,
,,Hillsborough,2,0,0,0,0,0,0,0,1,1,0,"6,451",,,
,,Hope Mills,2,1,0,1,0,0,0,1,3,0,0,"16,399",,,
,,Jacksonville,1,0,0,0,0,0,0,0,1,0,0,"68,651",,,
,,Lenoir,1,0,0,0,0,0,0,0,1,0,0,"17,994",,,
,,Mount Airy,1,0,0,0,0,0,0,0,0,0,1,"10,420",,,
,,Oxford,3,0,0,0,0,0,0,2,0,1,0,"8,748",,,
,,Raleigh,14,2,4,4,1,0,0,1,5,10,9,"438,363",,,
,,Roanoke Rapids,3,0,0,0,0,0,0,2,1,0,0,"15,602",,,
,,Salisbury,1,0,0,0,0,0,0,1,0,0,0,"33,627",,,
,,Stallings,0,0,1,0,0,0,0,1,0,0,0,"14,848",,,
,,Waynesville,1,0,0,0,0,0,0,0,0,1,0,"9,712",,,
,,Williamston,1,0,0,0,0,0,0,0,0,1,0,"5,345",,,
,,Wilmington,2,2,2,0,0,0,0,3,2,0,1,"113,418",,,
,,Wilson,4,0,0,0,0,0,0,2,1,0,1,"49,731",,,
,Universities and Colleges,,2,6,1,0,0,0,0,,,,,,,,
,,East Carolina University,0,4,0,0,0,0,0,0,1,1,2,"26,887",,,
,,Fayetteville State University,1,0,0,0,0,0,0,0,0,1,0,"6,179",,,
,,North Carolina School of the Arts,1,0,0,0,0,0,0,1,0,0,0,912,,,
,,University of North Carolina:,,,,,,,,,,,,,,,
,,Asheville,0,1,0,0,0,0,0,1,0,0,0,"3,784",,,
,,Wilmington,0,0,1,0,0,0,0,1,0,0,0,"13,937",,,
,,Western Carolina University,0,1,0,0,0,0,0,0,0,1,0,"10,107",,,
,Metropolitan Counties,,13,2,4,1,0,0,0,,,,,,,,
,,Buncombe,2,0,1,0,0,0,0,0,1,1,1,,,,
,,Cumberland,1,0,0,0,0,0,0,0,0,0,1,,,,
,,Currituck,2,0,0,0,0,0,0,1,0,1,0,,,,
,,Forsyth,3,2,0,0,0,0,0,0,2,2,1,,,,
,,Gaston County Police Department,2,0,0,0,0,0,0,0,2,0,0,,,,
,,Guilford,1,0,2,1,0,0,0,0,3,1,0,,,,
,,Iredell,1,0,0,0,0,0,0,0,0,1,0,,,,
,,New Hanover,0,0,1,0,0,0,0,0,0,1,0,,,,
,,Rockingham,1,0,0,0,0,0,0,0,0,0,1,,,,
,Nonmetropolitan Counties,,3,0,1,1,0,0,0,,,,,,,,
,,Pasquotank,3,0,0,0,0,0,0,1,0,0,2,,,,
,,Surry,0,0,0,1,0,0,0,0,0,0,1,,,,
,,Wilkes,0,0,1,0,0,0,0,0,1,0,0,,,,
North Dakota,Total,,25,3,4,8,0,0,0,,,,,,,,
,Cities,,19,3,4,5,0,0,0,,,,,,,,
,,Bismarck,5,1,0,2,0,0,0,0,4,3,1,"68,492",,,
,,Devils Lake,1,0,0,0,0,0,0,0,1,0,0,"7,286",,,
,,Fargo,5,1,2,1,0,0,0,1,5,0,3,"115,686",,,
,,Grand Forks,1,0,0,1,0,0,0,0,1,1,0,"55,438",,,
,,Mandan,1,0,0,0,0,0,0,0,1,0,0,"20,253",,,
,,Minot,1,1,0,0,0,0,0,1,1,0,0,"47,682",,,
,,Rolla,0,0,1,0,0,0,0,0,1,0,0,"1,350",,,
,,Tioga,0,0,0,1,0,0,0,0,0,0,1,"1,661",,,
,,West Fargo,5,0,1,0,0,0,0,0,2,2,2,"30,970",,,
,Metropolitan Counties,,4,0,0,0,0,0,0,,,,,,,,
,,Cass,2,0,0,0,0,0,0,1,0,0,1,,,,
,,Morton,2,0,0,0,0,0,0,0,1,0,1,,,,
,Nonmetropolitan Counties,,2,0,0,3,0,0,0,,,,,,,,
,,Bottineau,0,0,0,1,0,0,0,1,0,0,0,,,,
,,Dunn,1,0,0,0,0,0,0,0,0,1,0,,,,
,,McLean,0,0,0,1,0,0,0,0,0,1,0,,,,
,,Rolette,0,0,0,1,0,0,0,1,0,0,0,,,,
,,Ward,1,0,0,0,0,0,0,0,1,0,0,,,,
Ohio,Total,,244,26,69,56,8,0,0,,,,,,,,
,Cities,,220,23,61,54,7,0,0,,,,,,,,
,,Akron,2,1,1,0,0,0,0,1,0,3,0,"197,891",,,
,,Athens,0,0,1,0,0,0,0,0,0,1,0,"24,083",,,
,,Austintown,1,0,0,0,0,0,0,0,0,0,1,"35,997",,,
,,Barberton,2,0,0,0,0,0,0,0,1,1,0,"26,286",,,
,,"Bath Township, Summit County",1,0,0,0,0,0,0,1,0,0,0,"9,805",,,
,,Bellbrook,1,0,0,0,0,0,0,1,0,0,0,"7,044",,,
,,Bellefontaine,1,0,0,0,0,0,0,0,0,0,1,"13,156",,,
,,Brunswick Hills Township,0,0,1,0,0,0,0,0,1,0,0,"10,202",,,
,,Butler Township,0,0,0,0,1,0,0,0,0,0,1,"7,864",,,
,,Canton,1,0,0,0,0,0,0,0,1,0,0,"72,391",,,
,,Carroll Township,0,0,0,0,1,0,0,0,0,1,0,"2,121",,,
,,Celina,2,0,1,0,0,0,0,0,2,1,0,"10,370",,,
,,Cincinnati,35,3,5,11,0,0,0,8,22,13,11,"297,671",,,
,,Circleville,0,0,1,0,0,0,0,1,0,0,0,"13,469",,,
,,Cleveland,3,0,2,0,0,0,0,0,3,0,2,"388,655",,,
,,Columbus2,89,8,17,34,1,0,0,30,42,44,33,"830,811",,,
,,Dayton,6,1,2,1,0,0,0,1,1,3,5,"143,217",,,
,,East Palestine,1,0,0,0,0,0,0,1,0,0,0,"4,601",,,
,,Forest Park,1,0,0,0,0,0,0,0,0,0,1,"18,724",,,
,,Garfield Heights,3,1,2,0,3,0,0,3,3,2,1,"28,273",,,
,,Grove City,4,1,0,0,0,0,0,3,2,0,0,"37,945",,,
,,Groveport,0,0,0,1,0,0,0,0,1,0,0,"5,700",,,
,,"Hamilton Township, Warren County",1,0,0,0,0,0,0,1,0,0,0,"21,920",,,
,,Heath,0,0,1,0,0,0,0,0,1,0,0,"10,485",,,
,,Hubbard,1,0,0,0,0,0,0,1,0,0,0,"7,724",,,
,,Huber Heights,1,1,0,0,0,0,0,0,1,0,1,"38,137",,,
,,Hudson,0,0,1,0,0,0,0,0,0,1,0,"22,526",,,
,,Independence,1,0,0,0,0,0,0,0,1,0,0,"7,147",,,
,,"Jackson Township, Stark County",0,0,0,0,1,0,0,0,0,0,1,"40,645",,,
,,Lakewood,3,0,0,0,0,0,0,0,0,1,2,"50,923",,,
,,Lancaster,4,0,0,0,0,0,0,1,2,0,1,"39,453",,,
,,Leipsic,0,1,0,0,0,0,0,1,0,0,0,"2,035",,,
,,Lima,0,0,1,0,0,0,0,,,1,0,"38,265",,,
,,Lockland,3,0,0,0,0,0,0,0,1,0,2,"3,434",,,
,,Lorain,2,0,4,2,0,0,0,1,1,3,3,"63,619",,,
,,Louisville,1,0,0,0,0,0,0,0,0,1,0,"9,150",,,
,,Mansfield,1,0,0,1,0,0,0,0,0,2,0,"46,145",,,
,,Marysville,1,0,0,0,0,0,0,0,1,0,0,"22,460",,,
,,Mason,1,0,0,0,0,0,0,0,0,0,1,"31,416",,,
,,Maumee,0,1,0,0,0,0,0,0,0,0,1,"14,062",,,
,,Medina,0,1,0,1,0,0,0,1,0,0,1,"26,551",,,
,,Miamisburg,0,1,0,1,0,0,0,0,2,0,0,"20,109",,,
,,Milton Township,1,0,0,0,0,0,0,0,1,0,0,"2,488",,,
,,Minster,0,0,1,0,0,0,0,1,0,0,0,"2,835",,,
,,Monroe,0,0,1,0,0,0,0,1,,,,"15,498",,,
,,Montgomery,1,0,0,0,0,0,0,0,0,0,1,"10,395",,,
,,Montpelier,1,0,0,0,0,0,0,0,0,1,0,"4,048",,,
,,Moraine,2,0,0,0,0,0,0,1,0,0,1,"6,331",,,
,,Mount Healthy,1,0,0,0,0,0,0,1,0,0,0,"6,051",,,
,,Napoleon,0,0,2,0,0,0,0,0,1,1,0,"8,687",,,
,,New Albany,0,1,0,0,0,0,0,0,0,0,1,"9,111",,,
,,Newton Falls,0,0,1,0,0,0,0,0,0,0,1,"4,701",,,
,,Niles,1,0,0,0,0,0,0,0,0,1,0,"18,848",,,
,,Northwood,0,1,0,0,0,0,0,0,0,1,0,"5,364",,,
,,Norwood,3,0,0,0,0,0,0,1,0,1,1,"19,027",,,
,,Oregon,0,0,0,1,0,0,0,0,0,1,0,"20,207",,,
,,Parma,3,0,0,0,0,0,0,0,1,0,2,"80,168",,,
,,Pomeroy,1,0,0,0,0,0,0,1,0,0,0,"1,842",,,
,,Powell,1,0,0,0,0,0,0,0,1,0,0,"12,410",,,
,,Powhatan Point,1,0,0,0,0,0,0,0,0,1,0,"1,577",,,
,,Springfield,1,0,0,0,0,0,0,0,0,0,1,"58,891",,,
,,"Springfield Township, Hamilton County",1,0,0,0,0,0,0,0,0,1,0,"36,479",,,
,,St. Clair Township,1,0,0,0,0,0,0,0,0,1,0,"7,793",,,
,,Streetsboro,1,0,0,0,0,0,0,1,0,0,0,"16,152",,,
,,Tipp City,1,0,0,0,0,0,0,0,1,0,0,"9,839",,,
,,Toledo,12,0,8,0,0,0,0,2,8,8,2,"281,150",,,
,,Trotwood,1,0,0,0,0,0,0,0,1,0,0,"24,193",,,
,,Urbana,0,0,2,0,0,0,0,1,0,1,0,"11,584",,,
,,Van Wert,0,0,1,0,0,0,0,1,0,0,0,"10,763",,,
,,Walbridge,1,0,0,0,0,0,0,1,0,0,0,"3,068",,,
,,Warren,1,0,0,0,0,0,0,0,1,0,0,"40,592",,,
,,Warren Township,1,0,0,0,0,0,0,0,1,0,0,"5,395",,,
,,Washington Court House,0,0,1,0,0,0,0,0,1,0,0,"14,072",,,
,,Wauseon,1,0,0,0,0,0,0,0,1,0,0,"7,292",,,
,,Weathersfield,1,0,0,0,0,0,0,1,0,0,0,"8,145",,,
,,West Chester Township,0,1,0,0,0,0,0,0,0,0,1,"59,629",,,
,,Westerville,2,0,0,0,0,0,0,1,1,0,0,"37,836",,,
,,Wilmington,2,0,2,0,0,0,0,0,2,0,2,"12,455",,,
,,Worthington,1,0,1,0,0,0,0,0,1,1,0,"13,903",,,
,,Xenia,2,0,1,1,0,0,0,1,1,1,1,"25,932",,,
,,Zanesville,1,0,0,0,0,0,0,1,0,0,0,"25,415",,,
,Universities and Colleges,,2,1,1,0,0,0,0,,,,,,,,
,,Capital University,0,1,1,0,0,0,0,0,0,0,2,"3,628",,,
,,"Ohio State University, Columbus",2,0,0,0,0,0,0,1,0,1,0,"57,466",,,
,Metropolitan Counties,,17,0,2,0,1,0,0,,,,,,,,
,,Butler,1,0,0,0,0,0,0,0,1,0,0,,,,
,,Clark,1,0,0,0,0,0,0,1,0,0,0,,,,
,,Fairfield,0,0,0,0,1,0,0,1,0,0,0,,,,
,,Greene,7,0,0,0,0,0,0,0,3,1,3,,,,
,,Madison,1,0,0,0,0,0,0,0,1,0,0,,,,
,,Montgomery,2,0,0,0,0,0,0,2,0,0,0,,,,
,,Perry,1,0,0,0,0,0,0,0,0,1,0,,,,
,,Portage,1,0,0,0,0,0,0,1,,,,,,,
,,Richland,0,0,2,0,0,0,0,1,1,0,0,,,,
,,Summit,2,0,0,0,0,0,0,0,0,0,2,,,,
,,Warren,1,0,0,0,0,0,0,0,1,0,0,,,,
,Nonmetropolitan Counties,,5,2,5,2,0,0,0,,,,,,,,
,,Ashland,0,1,0,0,0,0,0,0,0,1,0,,,,
,,Auglaize,0,0,1,0,0,0,0,0,1,0,0,,,,
,,Coshocton,0,0,1,0,0,0,0,0,0,0,1,,,,
,,Fayette,0,0,0,1,0,0,0,0,0,0,1,,,,
,,Knox,1,0,0,0,0,0,0,0,1,0,0,,,,
,,Morgan,1,0,0,0,0,0,0,1,0,0,0,,,,
,,Muskingum,1,0,0,0,0,0,0,0,1,0,0,,,,
,,Paulding,1,0,1,0,0,0,0,0,0,2,0,,,,
,,Preble,0,1,0,0,0,0,0,1,0,0,0,,,,
,,Ross,1,0,1,1,0,0,0,0,0,0,3,,,,
,,Shelby,0,0,1,0,0,0,0,0,0,0,1,,,,
Oklahoma,Total,,13,4,10,5,1,0,0,,,,,,,,
,Cities,,9,3,7,4,1,0,0,,,,,,,,
,,Bethany,1,0,0,0,0,0,0,1,0,0,0,"19,683",,,
,,Catoosa,0,0,0,1,0,0,0,1,0,0,0,"7,161",,,
,,Edmond,1,1,0,0,0,0,0,0,0,0,2,"88,383",,,
,,Fort Gibson,0,0,0,1,0,0,0,0,0,1,0,"4,115",,,
,,Hobart,1,0,0,0,0,0,0,0,1,0,0,"3,694",,,
,,Mooreland,1,0,0,0,0,0,0,0,0,1,0,"1,285",,,
,,Muskogee,2,0,0,0,1,0,0,0,2,1,0,"38,759",,,
,,Norman,1,0,0,0,0,0,0,0,1,0,0,"119,956",,,
,,Oklahoma City,2,2,4,1,0,0,0,2,3,4,0,"617,975",,,
,,Sapulpa,0,0,1,1,0,0,0,1,0,1,0,"20,896",,,
,,The Village,0,0,1,0,0,0,0,0,1,0,0,"9,336",,,
,,Woodward,0,0,1,0,0,0,0,0,0,0,1,"12,980",,,
,Universities and Colleges,,1,0,1,0,0,0,0,,,,,,,,
,,University of Central Oklahoma,1,0,1,0,0,0,0,0,1,1,0,"17,220",,,
,Nonmetropolitan Counties,,3,1,2,1,0,0,0,,,,,,,,
,,Delaware,0,1,0,0,0,0,0,1,0,0,0,,,,
,,Marshall,0,0,1,0,0,0,0,0,0,1,0,,,,
,,Payne,2,0,1,0,0,0,0,0,3,0,0,,,,
,,Tillman,1,0,0,0,0,0,0,0,0,1,0,,,,
,,Woodward,0,0,0,1,0,0,0,0,1,0,0,,,,
Oregon,Total,,9,3,6,8,0,0,0,,,,,,,,
,Cities,,6,1,5,7,0,0,0,,,,,,,,
,,Grants Pass,1,0,0,0,0,0,0,0,1,0,0,"35,192",,,
,,Independence,0,0,0,1,0,0,0,1,0,0,0,"8,672",,,
,,Madras,1,0,0,0,0,0,0,1,0,0,,"6,376",,,
,,Medford,0,0,1,0,0,0,0,0,0,1,0,"78,356",,,
,,Pendleton,1,0,0,0,0,0,0,0,0,0,1,"17,006",,,
,,Redmond,0,0,1,0,0,0,0,0,1,0,0,"27,733",,,
,,Reedsport,0,0,1,0,0,0,0,0,0,1,0,"4,075",,,
,,Salem,1,0,1,2,0,0,0,2,0,2,0,"162,028",,,
,,Springfield,2,0,1,3,0,0,0,1,2,1,2,"60,377",,,
,,Sutherlin,0,1,0,1,0,0,0,0,2,0,0,"7,729",,,
,Metropolitan Counties,,1,0,0,1,0,0,0,,,,,,,,
,,Deschutes,1,0,0,0,0,0,0,1,0,0,0,,,,
,,Yamhill,0,0,0,1,0,0,0,1,0,0,0,,,,
