state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population,,,,
Rhode Island,Cities,North Smithfield,0,0,0,0,"12,138",,,,
Rhode Island,Cities,Pawtucket,0,0,0,0,"71,305",,,,
Rhode Island,Cities,Portsmouth,0,0,0,0,"17,300",,,,
Rhode Island,Cities,Richmond,0,0,0,0,"7,598",,,,
Rhode Island,Cities,Scituate,0,0,0,0,"10,443",,,,
Rhode Island,Cities,Smithfield,0,0,0,0,"21,490",,,,
Rhode Island,Cities,South Kingstown,0,0,0,0,"30,309",,,,
Rhode Island,Cities,Tiverton,0,0,0,0,"15,792",,,,
Rhode Island,Cities,Warren,0,0,0,0,"10,557",,,,
Rhode Island,Cities,Westerly,0,0,0,0,"22,629",,,,
Rhode Island,Cities,West Greenwich,0,0,0,0,"6,085",,,,
Rhode Island,Cities,Woonsocket,0,0,0,0,"41,057",,,,
South Carolina,Cities,Abbeville,0,0,0,0,"5,163",,,,
South Carolina,Cities,Aiken,0,0,0,0,"29,965",,,,
South Carolina,Cities,Allendale,0,0,0,0,"3,272",,,,
South Carolina,Cities,Andrews,0,0,0,0,"2,823",,,,
South Carolina,Cities,Aynor,0,0,0,0,613,,,,
South Carolina,Cities,Bamberg,0,0,0,0,"3,556",,,,
South Carolina,Cities,Barnwell,0,0,0,0,"4,657",,,,
South Carolina,Cities,Batesburg-Leesville,0,0,0,0,"5,408",,,,
South Carolina,Cities,Beaufort,0,0,0,0,"12,918",,,,
South Carolina,Cities,Bennettsville,0,0,0,0,"8,809",,,,
South Carolina,Cities,Bishopville,0,0,0,0,"3,336",,,,
South Carolina,Cities,Blacksburg,0,0,0,0,"1,866",,,,
South Carolina,Cities,Blackville,0,0,0,0,"2,344",,,,
South Carolina,Cities,Bluffton,0,0,0,0,"13,047",,,,
South Carolina,Cities,Bowman,0,0,0,,954,,,,
South Carolina,Cities,Branchville,0,,,,"1,009",,,,
South Carolina,Cities,Briarcliffe Acres,,0,0,,488,,,,
South Carolina,Cities,Burnettown,0,0,0,0,"2,734",,,,
South Carolina,Cities,Calhoun Falls,0,0,,,"1,972",,,,
South Carolina,Cities,Camden,0,0,0,0,"6,923",,,,
South Carolina,Cities,Cayce,0,0,0,0,"12,726",,,,
South Carolina,Cities,Central,0,0,0,0,"5,153",,,,
South Carolina,Cities,Cheraw,0,0,0,0,"5,767",,,,
South Carolina,Cities,Chesnee,0,0,0,0,886,,,,
South Carolina,Cities,Chester,0,0,0,0,"5,489",,,,
South Carolina,Cities,Chesterfield,0,0,0,0,"1,446",,,,
South Carolina,Cities,Clemson,0,0,0,0,"14,136",,,,
South Carolina,Cities,Clinton,0,0,0,0,"8,479",,,,
South Carolina,Cities,Clio,0,0,0,0,696,,,,
South Carolina,Cities,Conway,0,0,0,0,"19,121",,,,
South Carolina,Cities,Cottageville,0,0,0,0,746,,,,
South Carolina,Cities,Coward,0,0,0,0,752,,,,
South Carolina,Cities,Cowpens,0,0,0,0,"2,209",,,,
South Carolina,Cities,Darlington,0,0,0,0,"6,200",,,,
South Carolina,Cities,Denmark,0,0,0,0,"3,475",,,,
South Carolina,Cities,Due West,0,0,0,0,"1,237",,,,
South Carolina,Cities,Duncan,0,0,0,0,"3,253",,,,
South Carolina,Cities,Easley,0,0,0,0,"20,115",,,,
South Carolina,Cities,Edgefield,0,0,0,0,"4,670",,,,
South Carolina,Cities,Edisto Beach,0,0,0,0,411,,,,
South Carolina,Cities,Ehrhardt,0,0,0,0,538,,,,
South Carolina,Cities,Elgin,0,0,0,0,"1,350",,,,
South Carolina,Cities,Elloree,0,0,0,0,691,,,,
South Carolina,Cities,Estill,0,0,0,0,"1,996",,,,
South Carolina,Cities,Eutawville,0,,,,313,,,,
South Carolina,Cities,Fairfax,0,,,,"1,906",,,,
South Carolina,Cities,Florence,0,0,0,0,"37,611",,,,
South Carolina,Cities,Folly Beach,0,0,0,0,"2,702",,,,
South Carolina,Cities,Fort Lawn,0,0,0,0,871,,,,
South Carolina,Cities,Fort Mill,0,0,0,0,"11,530",,,,
South Carolina,Cities,Fountain Inn,0,0,0,0,"7,975",,,,
South Carolina,Cities,Gaffney,0,0,0,0,"12,675",,,,
South Carolina,Cities,Gaston,0,0,0,0,"1,662",,,,
South Carolina,Cities,Great Falls,0,0,0,0,"1,936",,,,
South Carolina,Cities,Greeleyville,0,0,0,0,421,,,,
South Carolina,Cities,Greenwood,0,0,0,0,"23,334",,,,
South Carolina,Cities,Greer,0,0,0,0,"26,955",,,,
South Carolina,Cities,Hampton,0,0,0,0,"2,740",,,,
South Carolina,Cities,Hanahan,0,0,0,0,"19,538",,,,
South Carolina,Cities,Harleyville,0,0,0,0,696,,,,
South Carolina,Cities,Hemingway,0,0,0,0,442,,,,
South Carolina,Cities,Inman,0,0,0,0,"2,392",,,,
South Carolina,Cities,Irmo,0,0,0,0,"11,616",,,,
South Carolina,Cities,Isle of Palms,0,0,0,0,"4,283",,,,
South Carolina,Cities,Jackson,0,0,0,0,"1,738",,,,
South Carolina,Cities,Jamestown,0,0,0,0,76,,,,
South Carolina,Cities,Johnsonville,0,0,0,0,"1,498",,,,
South Carolina,Cities,Johnston,0,0,0,0,"2,286",,,,
South Carolina,Cities,Jonesville,0,0,,,879,,,,
South Carolina,Cities,Kingstree,0,0,0,0,"3,239",,,,
South Carolina,Cities,Lake City,0,0,0,0,"6,726",,,,
South Carolina,Cities,Lake View,0,0,0,0,792,,,,
South Carolina,Cities,Lamar,0,0,0,0,978,,,,
South Carolina,Cities,Lancaster,0,0,0,0,"8,824",,,,
South Carolina,Cities,Landrum,0,0,0,0,"2,433",,,,
South Carolina,Cities,Lane,0,0,0,0,490,,,,
South Carolina,Cities,Laurens,0,0,0,0,"9,068",,,,
South Carolina,Cities,Liberty,0,0,0,0,"3,255",,,,
South Carolina,Cities,Loris,0,0,0,0,"2,486",,,,
South Carolina,Cities,Lyman,0,0,0,0,"3,318",,,,
South Carolina,Cities,Lynchburg,0,0,0,0,355,,,,
South Carolina,Cities,Marion,0,0,0,0,"6,813",,,,
South Carolina,Cities,Mayesville,0,0,0,0,733,,,,
South Carolina,Cities,McBee,0,0,0,0,857,,,,
South Carolina,Cities,McColl,0,0,0,0,"2,086",,,,
South Carolina,Cities,McCormick,0,0,0,0,"2,720",,,,
South Carolina,Cities,Moncks Corner,0,0,0,0,"8,913",,,,
South Carolina,Cities,Mount Pleasant,0,0,0,0,"73,198",,,,
South Carolina,Cities,Mullins,0,0,0,0,"4,574",,,,
South Carolina,Cities,Myrtle Beach,0,0,0,0,"28,663",,,,
South Carolina,Cities,Newberry,0,0,0,0,"10,246",,,,
South Carolina,Cities,New Ellenton,0,0,0,0,"2,094",,,,
South Carolina,Cities,Nichols,0,0,0,0,362,,,,
South Carolina,Cities,Ninety Six,0,0,0,0,"2,003",,,,
South Carolina,Cities,North,0,0,0,0,753,,,,
South Carolina,Cities,North Augusta,0,0,0,0,"22,033",,,,
South Carolina,Cities,North Charleston,0,0,0,0,"103,324",,,,
South Carolina,Cities,North Myrtle Beach,0,0,0,0,"14,672",,,,
South Carolina,Cities,Olanta,0,0,0,0,569,,,,
South Carolina,Cities,Pacolet,0,0,0,0,"2,279",,,,
South Carolina,Cities,Pageland,0,0,0,0,"2,716",,,,
South Carolina,Cities,Pelion,0,0,0,0,689,,,,
South Carolina,Cities,Perry,0,0,0,0,237,,,,
South Carolina,Cities,Pickens,0,0,0,0,"3,148",,,,
South Carolina,Cities,Pine Ridge,0,0,,,"2,147",,,,
South Carolina,Cities,Port Royal,0,0,0,0,"11,446",,,,
South Carolina,Cities,Prosperity,0,0,0,0,"1,185",,,,
South Carolina,Cities,Ridgeland,0,0,0,0,"4,072",,,,
South Carolina,Cities,Ridge Spring,0,0,0,,739,,,,
South Carolina,Cities,Rock Hill,0,0,0,0,"68,617",,,,
South Carolina,Cities,Salem,0,0,0,0,135,,,,
South Carolina,Cities,Saluda,0,0,0,0,"3,565",,,,
South Carolina,Cities,Santee,0,0,0,0,952,,,,
South Carolina,Cities,Scranton,0,0,0,0,903,,,,
South Carolina,Cities,Seneca,0,0,0,0,"8,096",,,,
South Carolina,Cities,Simpsonville,0,0,0,0,"19,315",,,,
South Carolina,Cities,Society Hill,0,0,0,0,555,,,,
South Carolina,Cities,Spartanburg,0,0,0,0,"37,522",,,,
South Carolina,Cities,Springdale,0,0,0,0,"2,698",,,,
South Carolina,Cities,St. Matthews,0,0,0,0,"1,971",,,,
South Carolina,Cities,St. Stephen,0,0,0,0,"1,769",,,,
South Carolina,Cities,Sullivans Island,0,0,0,0,"1,858",,,,
South Carolina,Cities,Summerton,0,0,0,0,972,,,,
South Carolina,Cities,Sumter,0,0,0,0,"40,928",,,,
South Carolina,Cities,Surfside Beach,0,0,0,0,"4,061",,,,
South Carolina,Cities,Swansea,0,0,0,0,858,,,,
South Carolina,Cities,Tega Cay,0,0,0,0,"8,028",,,,
South Carolina,Cities,Travelers Rest,0,0,0,0,"4,803",,,,
South Carolina,Cities,Turbeville,0,0,0,0,816,,,,
South Carolina,Cities,Union,0,0,0,0,"8,124",,,,
South Carolina,Cities,Wagener,0,0,0,0,812,,,,
South Carolina,Cities,Walhalla,0,0,0,0,"4,243",,,,
South Carolina,Cities,Walterboro,0,0,0,0,"5,281",,,,
South Carolina,Cities,Ware Shoals,0,0,0,0,"2,162",,,,
South Carolina,Cities,Wellford,0,0,0,0,"2,427",,,,
South Carolina,Cities,West Columbia,0,0,0,0,"15,715",,,,
South Carolina,Cities,Westminster,0,0,0,0,"2,433",,,,
South Carolina,Cities,West Pelzer,0,0,0,0,883,,,,
South Carolina,Cities,West Union,0,0,0,0,292,,,,
South Carolina,Cities,Whitmire,0,0,0,0,"1,439",,,,
South Carolina,Cities,Williamston,0,0,0,0,"4,008",,,,
South Carolina,Cities,Williston,0,0,0,0,"3,067",,,,
South Carolina,Cities,Woodruff,0,0,0,0,"4,122",,,,
South Carolina,Cities,Yemassee,0,0,0,,"1,008",,,,
South Carolina,Cities,York,0,0,0,0,"7,927",,,,
South Dakota,Cities,Alcester,,,,0,809,,,,
South Dakota,Cities,Avon,0,0,0,0,581,,,,
South Dakota,Cities,Belle Fourche,0,0,0,0,"5,676",,,,
South Dakota,Cities,Beresford,0,0,0,0,"2,049",,,,
South Dakota,Cities,Box Elder,0,0,0,0,"9,079",,,,
South Dakota,Cities,Brandon,0,0,0,0,"9,393",,,,
South Dakota,Cities,Brookings,0,0,0,0,"22,741",,,,
South Dakota,Cities,Canton,0,0,0,0,"3,268",,,,
South Dakota,Cities,Centerville,0,0,0,0,887,,,,
South Dakota,Cities,Chamberlain,0,0,0,0,"2,405",,,,
South Dakota,Cities,Clark,0,0,0,0,"1,045",,,,
South Dakota,Cities,Deadwood,0,0,0,0,"1,260",,,,
South Dakota,Cities,Eagle Butte,0,0,0,0,"1,363",,,,
South Dakota,Cities,Estelline,0,0,0,0,757,,,,
South Dakota,Cities,Faith,0,0,0,0,420,,,,
South Dakota,Cities,Flandreau,0,0,0,0,"2,311",,,,
South Dakota,Cities,Freeman,0,0,0,0,"1,260",,,,
South Dakota,Cities,Gettysburg,0,0,0,0,"1,180",,,,
South Dakota,Cities,Hot Springs,0,0,0,0,"3,541",,,,
South Dakota,Cities,Hoven,0,0,0,0,409,,,,
South Dakota,Cities,Huron,0,0,0,0,"12,956",,,,
South Dakota,Cities,Irene,0,0,0,0,419,,,,
South Dakota,Cities,Jefferson,0,0,0,0,547,,,,
South Dakota,Cities,Kadoka,0,0,0,0,695,,,,
South Dakota,Cities,Kimball,0,0,0,0,707,,,,
South Dakota,Cities,Lead,0,0,0,0,"3,076",,,,
South Dakota,Cities,Lennox,0,0,0,0,"2,229",,,,
South Dakota,Cities,Leola,0,0,0,0,449,,,,
South Dakota,Cities,Madison,0,0,0,0,"6,904",,,,
South Dakota,Cities,Martin,0,0,0,0,"1,071",,,,
South Dakota,Cities,Menno,0,0,0,0,587,,,,
South Dakota,Cities,Miller,0,0,0,0,"1,460",,,,
South Dakota,Cities,Mobridge,0,0,0,0,"3,478",,,,
South Dakota,Cities,North Sioux City,0,0,0,0,"2,550",,,,
South Dakota,Cities,Parkston,0,0,0,0,"1,471",,,,
South Dakota,Cities,Philip,0,0,0,0,782,,,,
South Dakota,Cities,Pierre,0,0,0,0,"13,996",,,,
South Dakota,Cities,Rosholt,0,0,0,0,427,,,,
South Dakota,Cities,Scotland,0,0,0,0,832,,,,
South Dakota,Cities,Selby,0,0,0,0,640,,,,
South Dakota,Cities,Sisseton,0,0,0,0,"2,505",,,,
South Dakota,Cities,Spearfish,0,0,0,0,"10,778",,,,
South Dakota,Cities,Springfield,0,0,0,0,"1,979",,,,
South Dakota,Cities,Sturgis,0,0,0,0,"6,652",,,,
South Dakota,Cities,Summerset,0,0,0,0,"1,923",,,,
South Dakota,Cities,Tea,0,0,0,0,"4,459",,,,
South Dakota,Cities,Tripp,0,0,0,0,625,,,,
South Dakota,Cities,Tyndall,0,0,0,0,"1,054",,,,
South Dakota,Cities,Viborg,0,0,0,0,773,,,,
South Dakota,Cities,Wagner,0,0,0,0,"1,575",,,,
South Dakota,Cities,Watertown,0,0,0,0,"21,900",,,,
South Dakota,Cities,Whitewood,0,0,0,0,934,,,,
South Dakota,Cities,Winner,0,0,0,0,"2,821",,,,
South Dakota,Cities,Worthing,0,0,0,0,927,,,,
South Dakota,Cities,Yankton,0,0,0,0,"14,561",,,,
Tennessee,Cities,Adamsville,0,0,0,0,"2,235",,,,
Tennessee,Cities,Alamo,0,0,0,0,"2,461",,,,
Tennessee,Cities,Alcoa,0,0,0,0,"8,605",,,,
Tennessee,Cities,Alexandria,0,0,0,0,975,,,,
Tennessee,Cities,Algood,0,0,0,0,"3,517",,,,
Tennessee,Cities,Ardmore,0,0,0,0,"1,206",,,,
Tennessee,Cities,Baileyton,0,0,0,0,430,,,,
Tennessee,Cities,Baneberry,0,0,0,0,501,,,,
Tennessee,Cities,Bartlett,0,0,0,0,"56,360",,,,
Tennessee,Cities,Baxter,0,0,0,0,"1,389",,,,
Tennessee,Cities,Bean Station,0,0,0,0,"2,972",,,,
Tennessee,Cities,Belle Meade,0,0,0,0,"2,999",,,,
Tennessee,Cities,Bells,0,0,0,0,"2,451",,,,
Tennessee,Cities,Benton,0,0,0,0,"1,330",,,,
Tennessee,Cities,Berry Hill,0,0,0,0,551,,,,
Tennessee,Cities,Big Sandy,0,0,0,0,549,,,,
Tennessee,Cities,Blaine,0,0,0,0,"1,860",,,,
Tennessee,Cities,Bluff City,0,0,0,0,"1,748",,,,
Tennessee,Cities,Bolivar,0,0,0,0,"5,231",,,,
Tennessee,Cities,Bradford,0,0,0,0,"1,030",,,,
Tennessee,Cities,Brentwood,0,0,0,0,"39,635",,,,
Tennessee,Cities,Brighton,0,0,0,0,"2,960",,,,
Tennessee,Cities,Brownsville,0,0,0,0,"9,886",,,,
Tennessee,Cities,Bruceton,0,0,0,0,"1,454",,,,
Tennessee,Cities,Calhoun,0,0,0,0,493,,,,
Tennessee,Cities,Camden,0,0,0,0,"3,634",,,,
Tennessee,Cities,Carthage,0,0,0,0,"2,271",,,,
Tennessee,Cities,Caryville,0,0,0,0,"2,270",,,,
Tennessee,Cities,Celina,0,0,0,0,"1,494",,,,
Tennessee,Cities,Centerville,0,0,0,0,"3,531",,,,
Tennessee,Cities,Chapel Hill,0,0,0,0,"1,450",,,,
Tennessee,Cities,Charleston,0,0,0,0,664,,,,
Tennessee,Cities,Church Hill,0,0,0,0,"6,727",,,,
Tennessee,Cities,Clarksburg,0,0,0,0,389,,,,
Tennessee,Cities,Cleveland,0,0,0,0,"42,735",,,,
Tennessee,Cities,Clifton,0,0,0,0,"2,697",,,,
Tennessee,Cities,Clinton,0,0,0,0,"9,881",,,,
Tennessee,Cities,Collierville,0,0,0,0,"46,726",,,,
Tennessee,Cities,Collinwood,0,0,0,0,995,,,,
Tennessee,Cities,Columbia,0,0,0,0,"34,952",,,,
Tennessee,Cities,Cookeville,0,0,0,0,"31,174",,,,
Tennessee,Cities,Coopertown,0,0,0,0,"4,310",,,,
Tennessee,Cities,Copperhill,0,0,0,0,340,,,,
Tennessee,Cities,Cornersville,0,0,0,0,"1,194",,,,
Tennessee,Cities,Cowan,0,0,0,0,"1,705",,,,
Tennessee,Cities,Cross Plains,0,0,0,0,"1,724",,,,
Tennessee,Cities,Crossville,0,0,0,0,"11,199",,,,
Tennessee,Cities,Crump,0,0,0,0,"1,417",,,,
Tennessee,Cities,Cumberland City,0,0,0,0,306,,,,
Tennessee,Cities,Dandridge,0,0,0,0,"2,862",,,,
Tennessee,Cities,Dayton,0,0,0,0,"7,351",,,,
Tennessee,Cities,Decatur,0,0,0,0,"1,570",,,,
Tennessee,Cities,Decaturville,0,0,0,0,862,,,,
Tennessee,Cities,Decherd,0,0,0,0,"2,451",,,,
Tennessee,Cities,Dickson,0,0,0,0,"14,920",,,,
Tennessee,Cities,Dover,0,0,0,0,"1,420",,,,
Tennessee,Cities,Dresden,0,0,0,0,"2,954",,,,
Tennessee,Cities,Dunlap,0,0,0,0,"5,005",,,,
Tennessee,Cities,Dyer,0,0,0,0,"2,300",,,,
Tennessee,Cities,Eagleville,0,0,0,0,620,,,,
Tennessee,Cities,East Ridge,0,0,0,0,"21,386",,,,
Tennessee,Cities,Elkton,0,0,0,0,569,,,,
Tennessee,Cities,Englewood,0,0,0,0,"1,533",,,,
Tennessee,Cities,Erin,0,0,0,0,"1,323",,,,
Tennessee,Cities,Erwin,0,0,0,0,"6,038",,,,
Tennessee,Cities,Estill Springs,0,0,0,0,"2,017",,,,
Tennessee,Cities,Ethridge,0,0,0,0,469,,,,
Tennessee,Cities,Etowah,0,0,0,0,"3,489",,,,
Tennessee,Cities,Fairview,0,0,0,0,"8,059",,,,
Tennessee,Cities,Friendship,0,0,0,0,672,,,,
Tennessee,Cities,Gadsden,0,0,0,0,468,,,,
Tennessee,Cities,Gainesboro,0,0,0,0,946,,,,
Tennessee,Cities,Gallatin,0,0,0,0,"31,961",,,,
Tennessee,Cities,Gallaway,0,0,0,0,668,,,,
Tennessee,Cities,Gates,0,0,0,0,644,,,,
Tennessee,Cities,Germantown,0,0,0,0,"39,631",,,,
Tennessee,Cities,Gibson,0,0,0,0,384,,,,
Tennessee,Cities,Gleason,0,0,0,0,"1,419",,,,
Tennessee,Cities,Goodlettsville,0,0,0,0,"16,570",,,,
Tennessee,Cities,Gordonsville,0,0,0,0,"1,198",,,,
Tennessee,Cities,Grand Junction,0,0,0,0,312,,,,
Tennessee,Cities,Greenbrier,0,0,0,0,"6,586",,,,
Tennessee,Cities,Greenfield,0,0,0,0,"2,151",,,,
Tennessee,Cities,Halls,0,0,0,0,"2,223",,,,
Tennessee,Cities,Harriman,0,0,0,0,"6,240",,,,
Tennessee,Cities,Henderson,0,0,0,0,"6,396",,,,
Tennessee,Cities,Hendersonville,0,0,0,0,"53,617",,,,
Tennessee,Cities,Henning,0,0,0,0,935,,,,
Tennessee,Cities,Henry,0,0,0,0,463,,,,
Tennessee,Cities,Hohenwald,0,0,0,0,"3,659",,,,
Tennessee,Cities,Hollow Rock,0,0,0,0,707,,,,
Tennessee,Cities,Hornbeak,0,0,0,0,417,,,,
Tennessee,Cities,Huntingdon,0,0,0,0,"3,967",,,,
Tennessee,Cities,Huntland,0,0,0,0,850,,,,
Tennessee,Cities,Jacksboro,0,0,0,0,"2,002",,,,
Tennessee,Cities,Jamestown,0,0,0,0,"1,952",,,,
Tennessee,Cities,Jasper,0,0,0,0,"3,277",,,,
Tennessee,Cities,Jefferson City,0,0,0,0,"8,213",,,,
Tennessee,Cities,Jellico,0,0,0,0,"2,309",,,,
Tennessee,Cities,Kenton,0,0,0,0,"1,251",,,,
Tennessee,Cities,Kimball,0,0,0,0,"1,405",,,,
Tennessee,Cities,Kingston,0,0,0,0,"5,850",,,,
Tennessee,Cities,Kingston Springs,0,0,0,0,"2,767",,,,
Tennessee,Cities,Lafayette,0,0,0,0,"4,756",,,,
Tennessee,Cities,La Follette,0,0,0,0,"7,256",,,,
Tennessee,Cities,La Vergne,0,0,0,0,"34,143",,,,
Tennessee,Cities,Lawrenceburg,0,0,0,0,"10,445",,,,
Tennessee,Cities,Lebanon,0,0,0,0,"28,208",,,,
Tennessee,Cities,Lenoir City,0,0,0,0,"8,945",,,,
Tennessee,Cities,Lewisburg,0,0,0,0,"11,242",,,,
Tennessee,Cities,Lexington,0,0,0,0,"7,844",,,,
Tennessee,Cities,Livingston,0,0,0,0,"4,082",,,,
Tennessee,Cities,Lookout Mountain,0,0,0,0,"1,866",,,,
Tennessee,Cities,Loretto,0,0,0,0,"1,727",,,,
Tennessee,Cities,Loudon,0,0,0,0,"5,710",,,,
Tennessee,Cities,Madisonville,0,0,0,0,"4,784",,,,
Tennessee,Cities,Martin,0,0,0,0,"11,404",,,,
Tennessee,Cities,Maryville,0,0,0,0,"28,009",,,,
Tennessee,Cities,Maury City,0,0,0,0,678,,,,
Tennessee,Cities,Maynardville,0,0,0,0,"2,382",,,,
Tennessee,Cities,McEwen,0,0,0,0,"1,696",,,,
Tennessee,Cities,McKenzie,0,0,0,0,"5,406",,,,
Tennessee,Cities,Medina,0,0,0,0,"3,920",,,,
Tennessee,Cities,Middleton,0,0,0,0,686,,,,
Tennessee,Cities,Minor Hill,0,0,0,0,528,,,,
Tennessee,Cities,Monteagle,0,0,0,0,"1,172",,,,
Tennessee,Cities,Morristown,0,0,0,0,"29,300",,,,
Tennessee,Cities,Moscow,0,0,0,0,547,,,,
Tennessee,Cities,Mountain City,0,0,0,0,"2,504",,,,
Tennessee,Cities,Mount Juliet,0,0,0,0,"27,542",,,,
Tennessee,Cities,Mount Pleasant,0,0,0,0,"4,583",,,,
Tennessee,Cities,Newbern,0,0,0,0,"3,332",,,,
Tennessee,Cities,New Hope,0,0,0,0,"1,075",,,,
Tennessee,Cities,New Johnsonville,0,0,0,0,"1,899",,,,
Tennessee,Cities,New Market,0,0,0,0,"1,362",,,,
Tennessee,Cities,Newport,0,0,0,0,"6,912",,,,
Tennessee,Cities,New Tazewell,0,0,0,0,"2,974",,,,
Tennessee,Cities,Niota,0,0,0,0,718,,,,
Tennessee,Cities,Nolensville,0,0,0,0,"6,164",,,,
Tennessee,Cities,Norris,0,0,0,0,"1,643",,,,
Tennessee,Cities,Oakland,0,0,0,0,"6,976",,,,
Tennessee,Cities,Oak Ridge,0,,,,"29,319",,,,
Tennessee,Cities,Obion,0,0,0,0,"1,092",,,,
Tennessee,Cities,Oneida,0,0,0,0,"3,740",,,,
Tennessee,Cities,Parsons,0,0,0,0,"2,343",,,,
Tennessee,Cities,Petersburg,0,0,0,0,544,,,,
Tennessee,Cities,Pikeville,0,0,0,0,"1,599",,,,
Tennessee,Cities,Piperton,0,0,0,0,"1,498",,,,
Tennessee,Cities,Pittman Center,0,0,0,0,536,,,,
Tennessee,Cities,Plainview,0,0,0,0,"2,094",,,,
Tennessee,Cities,Pleasant View,0,0,0,0,"4,208",,,,
Tennessee,Cities,Portland,0,0,0,0,"11,944",,,,
Tennessee,Cities,Powells Crossroads,0,0,0,0,"1,321",,,,
Tennessee,Cities,Pulaski,0,0,0,0,"7,717",,,,
Tennessee,Cities,Puryear,0,0,0,0,672,,,,
Tennessee,Cities,Red Bank,0,0,0,0,"11,865",,,,
Tennessee,Cities,Red Boiling Springs,0,0,0,0,"1,119",,,,
Tennessee,Cities,Ridgely,0,0,0,0,"1,734",,,,
Tennessee,Cities,Ridgetop,0,0,0,0,"1,942",,,,
Tennessee,Cities,Ripley,0,0,0,0,"8,373",,,,
Tennessee,Cities,Rockwood,0,0,0,0,"5,475",,,,
Tennessee,Cities,Lake City,0,0,0,0,"1,777",,,,
Tennessee,Cities,Rogersville,0,0,0,0,"4,389",,,,
Tennessee,Cities,Rutherford,0,0,0,0,"1,129",,,,
Tennessee,Cities,Rutledge,0,0,0,0,"1,130",,,,
Tennessee,Cities,Saltillo,0,0,0,0,520,,,,
Tennessee,Cities,Samburg,0,0,0,0,213,,,,
Tennessee,Cities,Savannah,0,0,0,0,"6,987",,,,
Tennessee,Cities,Scotts Hill,0,0,0,0,989,,,,
Tennessee,Cities,Selmer,0,0,0,0,"4,544",,,,
Tennessee,Cities,Sevierville,0,0,0,0,"15,883",,,,
Tennessee,Cities,Sewanee,0,0,0,0,"2,366",,,,
Tennessee,Cities,Sharon,0,0,0,0,930,,,,
Tennessee,Cities,Signal Mountain,0,0,0,0,"7,751",,,,
Tennessee,Cities,Smithville,0,0,0,0,"4,592",,,,
Tennessee,Cities,Smyrna,0,0,0,0,"42,240",,,,
Tennessee,Cities,Sneedville,0,0,0,0,"1,359",,,,
Tennessee,Cities,Soddy-Daisy,0,0,0,0,"13,004",,,,
Tennessee,Cities,Somerville,0,0,0,0,"3,142",,,,
Tennessee,Cities,South Carthage,0,0,0,0,"1,311",,,,
Tennessee,Cities,South Fulton,0,0,0,0,"2,298",,,,
Tennessee,Cities,South Pittsburg,0,0,0,0,"3,098",,,,
Tennessee,Cities,Sparta,0,0,0,0,"5,088",,,,
Tennessee,Cities,Spencer,0,0,0,0,"1,633",,,,
Tennessee,Cities,Spring City,0,0,0,0,"2,000",,,,
Tennessee,Cities,Springfield,0,0,0,0,"16,598",,,,
Tennessee,Cities,St. Joseph,0,0,0,0,788,,,,
Tennessee,Cities,Sunbright,0,0,0,0,551,,,,
Tennessee,Cities,Surgoinsville,0,0,0,0,"1,786",,,,
Tennessee,Cities,Sweetwater,0,0,0,0,"5,870",,,,
Tennessee,Cities,Tazewell,0,0,0,0,"2,185",,,,
Tennessee,Cities,Tellico Plains,0,0,0,0,893,,,,
Tennessee,Cities,Tiptonville,0,0,0,0,"4,392",,,,
Tennessee,Cities,Toone,0,0,0,0,351,,,,
Tennessee,Cities,Townsend,0,0,0,0,450,,,,
Tennessee,Cities,Tracy City,0,0,0,0,"1,473",,,,
Tennessee,Cities,Trenton,0,0,0,0,"4,195",,,,
Tennessee,Cities,Trezevant,0,0,0,0,852,,,,
Tennessee,Cities,Trimble,0,0,0,0,630,,,,
Tennessee,Cities,Troy,0,0,0,0,"1,342",,,,
Tennessee,Cities,Tusculum,0,0,0,0,"2,677",,,,
Tennessee,Cities,Union City,0,0,0,0,"10,738",,,,
Tennessee,Cities,Vonore,0,0,0,0,"1,484",,,,
Tennessee,Cities,Wartrace,0,0,0,0,649,,,,
Tennessee,Cities,Watauga,0,0,0,0,452,,,,
Tennessee,Cities,Watertown,0,0,0,0,"1,490",,,,
Tennessee,Cities,Waverly,0,0,0,0,"4,139",,,,
Tennessee,Cities,Waynesboro,0,0,0,0,"2,435",,,,
Tennessee,Cities,Westmoreland,0,0,0,0,"2,254",,,,
Tennessee,Cities,White Bluff,0,0,0,0,"3,318",,,,
Tennessee,Cities,White House,0,0,0,0,"10,679",,,,
Tennessee,Cities,White Pine,0,0,0,0,"2,227",,,,
Tennessee,Cities,Whiteville,0,0,0,0,"4,580",,,,
Tennessee,Cities,Whitwell,0,0,0,0,"1,702",,,,
Tennessee,Cities,Winchester,0,0,0,0,"8,410",,,,
Tennessee,Cities,Winfield,0,0,0,0,965,,,,
Tennessee,Cities,Woodbury,0,0,0,0,"2,709",,,,
Texas,Cities,Abernathy,0,0,0,0,"2,821",,,,
Texas,Cities,Abilene,0,0,0,0,"119,401",,,,
Texas,Cities,Addison,0,0,0,0,"15,961",,,,
Texas,Cities,Alamo,0,0,0,0,"18,876",,,,
Texas,Cities,Alamo Heights,0,0,0,0,"7,443",,,,
Texas,Cities,Alice,0,0,0,0,"19,673",,,,
Texas,Cities,Allen,0,0,0,0,"91,289",,,,
Texas,Cities,Alpine,0,0,0,0,"5,985",,,,
Texas,Cities,Alton,0,0,0,0,"14,756",,,,
