year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookAtMe
, Nan, Nan,Colon,0,0,0,0,1164,
, Nan, Nan,Columbia Township,0,0,0,0,7450,
, Nan, Nan,Concord,0,0, Nan, Nan,1053,
, Nan, Nan,Constantine,0,0,0,0,2053,
, Nan, Nan,Corunna,0,0,0,0,3401,
, Nan, Nan,Covert Township,0,0,0,0,2837,
, Nan, Nan,Croswell,0,0,0,0,2351,
, Nan, Nan,Crystal Falls,0,0,0,0,1423,
, Nan, Nan,Davison,0,0,0,0,5008,
, Nan, Nan,Davison Township,0,0,0,0,19057,
, Nan, Nan,Decatur,0,0,0,0,1776,
, Nan, Nan,Denton Township,0,0,0,0,5404,
, Nan, Nan,Dewitt,0,0,0,0,4663,
, Nan, Nan,Dryden Township,0,0,0,0,4786,
, Nan, Nan,Durand,0,0,0,0,3341,
, Nan, Nan,East Grand Rapids,0,0,0,0,11306,
, Nan, Nan,East Jordan,0,0,0,0,2365,
, Nan, Nan,Eaton Rapids,0,0,0, Nan,5208,
, Nan, Nan,Eau Claire,0,0,0,0,621,
, Nan, Nan,Edmore,0,0,0,0,1192,
, Nan, Nan,Elk Rapids,0,0,0,0,1629,
, Nan, Nan,Elkton,0,0,0,0,785,
, Nan, Nan,Elsie,0,0,0,0,977,
, Nan, Nan,Emmett Township,0,0,0,0,11642,
, Nan, Nan,Erie Township,0,0,0,0,4435,
, Nan, Nan,Escanaba,0,0,0,0,12549,
, Nan, Nan,Evart,0,0,0,0,1887,
, Nan, Nan,Farmington,0,0,0,0,10603,
, Nan, Nan,Fennville,0,0,0,0,1387,
, Nan, Nan,Fenton,0,0,0,0,11533,
, Nan, Nan,Flint Township,0,0,0,0,30898,
, Nan, Nan,Flushing,0,0,0,0,8158,
, Nan, Nan,Flushing Township,0,0,0,0,10324,
, Nan, Nan,Forsyth Township,0,0,0,0,6238,
, Nan, Nan,Fowlerville,0,0,0,0,2955,
, Nan, Nan,Frankenmuth,0,0,0,0,4883,
, Nan, Nan,Frankfort,0,0,0,0,1280,
, Nan, Nan,Franklin,0,0,0,0,3235,
, Nan, Nan,Fremont,0,0,0,0,4043,
, Nan, Nan,Frost Township,0,0,0,0,1023,
, Nan, Nan,Fruitport,0,0,0,0,1104,
, Nan, Nan,Gaines Township,0,0,0,0,6268,
, Nan, Nan,Garden City,0,0,0,0,27035,
, Nan, Nan,Garfield Township,0,0,0,0,808,
, Nan, Nan,Gaylord,0,0,0,0,3635,
, Nan, Nan,Gerrish Township,0,0,0,0,2938,
, Nan, Nan,Gibraltar,0,0,0,0,4544,
, Nan, Nan,Gladstone,0,0,0,0,4915,
, Nan, Nan,Gladwin,0,0,0,0,2918,
, Nan, Nan,Grand Beach, Nan,0, Nan, Nan,271,
, Nan, Nan,Grand Blanc,0,0,0,0,8054,
, Nan, Nan,Grand Blanc Township,0,0,0,0,36613,
, Nan, Nan,Grand Haven,0,0,0,0,11020,
, Nan, Nan,Grand Ledge,0,0,0,0,7779,
, Nan, Nan,Grandville,0,0,0,0,15830,
, Nan, Nan,Grayling,0,0,0,0,1859,
, Nan, Nan,Green Oak Township,0,0,0,0,18151,
, Nan, Nan,Grosse Ile Township,0,0,0,0,10150,
, Nan, Nan,Grosse Pointe,0,0,0,0,5293,
, Nan, Nan,Grosse Pointe Woods,0,0,0,0,15807,
, Nan, Nan,Hamburg Township,0,0,0,0,21676,
, Nan, Nan,Hampton Township,0,0,0,0,9535,
, Nan, Nan,Hamtramck,0,0,0,0,22036,
, Nan, Nan,Hancock,0,0,0,0,4584,
, Nan, Nan,Harbor Beach,0,0,0,0,1646,
, Nan, Nan,Harbor Springs,0,0,0,0,1211,
, Nan, Nan,Hart,0,0,0,0,2108,
, Nan, Nan,Hartford,0,0,0,0,2629,
, Nan, Nan,Hastings,0,0,0,0,7296,
, Nan, Nan,Hazel Park,0,0,0,0,16668,
, Nan, Nan,Hillsdale,0,0,0,0,8188,
, Nan, Nan,Hopkins,0,0,0,0,609,
, Nan, Nan,Howard City,0, Nan, Nan, Nan,1778,
, Nan, Nan,Howell,0,0,0,0,9577,
, Nan, Nan,Hudson,0,0,0,0,2265,
, Nan, Nan,Huron Township,0,0,0,0,15637,
, Nan, Nan,Imlay City,0,0,0,0,3589,
, Nan, Nan,Ionia,0,0,0,0,11433,
, Nan, Nan,Iron River,0,0,0,0,2931,
, Nan, Nan,Ironwood,0,0,0,0,5134,
, Nan, Nan,Ishpeming,0,0,0,0,6547,
, Nan, Nan,Ishpeming Township,0,0,0,0,3558,
, Nan, Nan,Jonesville,0,0,0,0,2226,
, Nan, Nan,Kalamazoo Township,0,0,0,0,24304,
, Nan, Nan,Kalkaska,0,0,0,0,2039,
, Nan, Nan,Keego Harbor,0,0,0,0,3034,
, Nan, Nan,Kentwood,0,0,0,0,50617,
, Nan, Nan,Kinde,0,0,0,0,436,
, Nan, Nan,Kinross Township,0,0,0,0,7756,
, Nan, Nan,Laingsburg,0,0,0,0,1258,
, Nan, Nan,Lake Angelus,0,0,0,0,299,
, Nan, Nan,Lake Linden,0,0,0,0,993,
, Nan, Nan,Lake Odessa,0,0,0,0,2026,
, Nan, Nan,Lake Orion,0,0,0,0,3085,
, Nan, Nan,Lapeer Township,0,0,0,0,5076,
, Nan, Nan,Lathrup Village,0,0,0,0,4166,
, Nan, Nan,Laurium,0,0,0,0,1942,
, Nan, Nan,Lawton,0,0,0,0,1880,
, Nan, Nan,Lennon,0,0,0,0,491,
, Nan, Nan,Leslie,0,0,0,0,1840,
, Nan, Nan,Lincoln Township,0,0,0,0,14510,
, Nan, Nan,Linden,0,0,0,0,3856,
, Nan, Nan,Litchfield,0,0,0,0,1355,
, Nan, Nan,Lowell,0,0,0,0,3879,
, Nan, Nan,Ludington,0,0,0,0,8030,
, Nan, Nan,Luna Pier,0,0,0,0,1394,
, Nan, Nan,Mackinac Island,0,0,0,0,490,
, Nan, Nan,Mackinaw City,0,0,0,0,810,
, Nan, Nan,Madison Heights,0,0,0,0,30358,
, Nan, Nan,Mancelona,0,0,0,0,1376,
, Nan, Nan,Manistique,0,0,0,0,2989,
, Nan, Nan,Marenisco Township,0,0,0,0,1712,
, Nan, Nan,Marine City,0,0,0,0,4164,
, Nan, Nan,Marlette,0,0,0,0,1805,
, Nan, Nan,Marquette,0,0,0,0,21524,
, Nan, Nan,Marysville,0,0,0,0,9790,
, Nan, Nan,Mason,0,0,0,0,8271,
, Nan, Nan,Mattawan,0,0,0,0,1951,
, Nan, Nan,Mayville,0,0,0,0,925,
, Nan, Nan,Memphis,0,0, Nan, Nan,1185,
, Nan, Nan,Metamora Township,0,0,0,0,4237,
, Nan, Nan,Michiana, Nan,0,0, Nan,182,
, Nan, Nan,Midland,0,0,0,0,42256,
, Nan, Nan,Milan,0,0,0,0,5917,
, Nan, Nan,Milford,0,0,0,0,16470,
, Nan, Nan,Montague,0,0,0,0,2360,
, Nan, Nan,Morenci,0,0,0,0,2201,
, Nan, Nan,Morrice,0,0,0,0,890,
, Nan, Nan,Mount Morris Township,0,0,0,0,20820,
, Nan, Nan,Munising,0,0,0,0,2324,
, Nan, Nan,Muskegon Heights,0,0,0,0,10826,
, Nan, Nan,Muskegon Township,0,0,0,0,17767,
, Nan, Nan,Napoleon Township,0,0,0,0,6782,
, Nan, Nan,Nashville,0,0,0,0,1625,
, Nan, Nan,Negaunee,0,0,0,0,4626,
, Nan, Nan,New Baltimore,0,0,0,0,12244,
, Nan, Nan,New Era,0,0,0,0,450,
, Nan, Nan,New Lothrop,0, Nan, Nan, Nan,561,
, Nan, Nan,Niles,0,0,0,0,11389,
, Nan, Nan,North Branch,0,0,0,0,1033,
, Nan, Nan,Northfield Township,0,0,0,0,8490,
, Nan, Nan,North Muskegon,0,0,0,0,3786,
, Nan, Nan,Northville,0,0,0,0,6015,
, Nan, Nan,Norton Shores,0,0,0,0,24005,
, Nan, Nan,Novi,0,0,0,0,58654,
, Nan, Nan,Oak Park,0,0,0,0,29971,
, Nan, Nan,Olivet,0, Nan, Nan, Nan,1610,
, Nan, Nan,Orchard Lake,0,0,0,0,2426,
, Nan, Nan,Oscoda Township,0,0,0,0,6858,
, Nan, Nan,Otisville,0,0,0,0,831,
, Nan, Nan,Otsego,0,0,0,0,3967,
, Nan, Nan,Ovid,0,0,0,0,1615,
, Nan, Nan,Owendale,0,0,0,0,235,
, Nan, Nan,Owosso,0,0,0,0,14685,
, Nan, Nan,Oxford,0,0,0,0,3526,
, Nan, Nan,Paw Paw,0,0,0,0,3474,
, Nan, Nan,Pentwater,0,0,0,0,850,
, Nan, Nan,Perry,0,0,0,0,2093,
, Nan, Nan,Petoskey,0,0,0,0,5779,
, Nan, Nan,Pinckney,0,0,0,0,2483,
, Nan, Nan,Pinconning,0,0,0,0,1285,
, Nan, Nan,Plainwell,0,0,0,0,3802,
, Nan, Nan,Pleasant Ridge,0,0,0,0,2580,
, Nan, Nan,Plymouth,0,0,0,0,8912,
, Nan, Nan,Plymouth Township,0,0,0,0,26973,
, Nan, Nan,Portage,0,0,0,0,47819,
, Nan, Nan,Port Austin,0,0,0,0,644,
, Nan, Nan,Port Huron,0,0,0,0,29145,
, Nan, Nan,Quincy,0,0,0,0,1637,
, Nan, Nan,Raisin Township,0,0,0,0,7547,
, Nan, Nan,Reading,0,0,0,0,1063,
, Nan, Nan,Redford Township,0,0,0,0,47456,
, Nan, Nan,Reed City,0,0,0,0,2403,
, Nan, Nan,Reese,0,0,0,0,1405,
, Nan, Nan,"Richfield Township, Genesee County",0,0,0,0,8429,
, Nan, Nan,"Richfield Township, Roscommon County",0,0,0,0,3652,
, Nan, Nan,Richland,0,0,0,0,773,
, Nan, Nan,Rochester,0,0,0,0,13057,
, Nan, Nan,Rockford,0,0,0,0,6016,
, Nan, Nan,Rockwood,0,0,0,0,3212,
, Nan, Nan,Rogers City,0,0,0,0,2751,
, Nan, Nan,Roosevelt Park,0,0,0,0,3830,
, Nan, Nan,Rothbury,0,0,0,0,422,
, Nan, Nan,Saginaw Township,0,0,0,0,40228,
, Nan, Nan,Sand Lake,0,0,0,0,519,
, Nan, Nan,Sandusky,0,0,0,0,2609,
, Nan, Nan,Saugatuck-Douglas,0,0,0,0,2182,
, Nan, Nan,Schoolcraft,0,0,0,0,1558,
, Nan, Nan,Scottville,0,0,0,0,1214,
, Nan, Nan,Sebewaing,0,0,0,0,1703,
, Nan, Nan,Shepherd,0,0,0,0,1525,
, Nan, Nan,Somerset Township,0,0,0,0,4585,
, Nan, Nan,Southgate,0,0,0,0,29365,
, Nan, Nan,South Lyon,0,0,0,0,11698,
, Nan, Nan,South Rockwood,0,0,0, Nan,1651,
, Nan, Nan,Sparta,0,0,0,0,4257,
, Nan, Nan,Spaulding Township,0,0,0,0,2091,
, Nan, Nan,Spring Arbor Township,0,0,0,0,8267,
, Nan, Nan,Standish,0,0,0,0,1469,
, Nan, Nan,Stanton,0,0,0,0,1411,
, Nan, Nan,St. Charles,0,0,0,0,1990,
, Nan, Nan,Sterling Heights,0,0,0,0,131604,
, Nan, Nan,St. Ignace,0,0,0,0,2435,
, Nan, Nan,St. Johns,0,0,0,0,7983,
, Nan, Nan,St. Joseph Township,0,0,0,0,9919,
, Nan, Nan,St. Louis,0,0,0,0,7395,
, Nan, Nan,Stockbridge,0,0,0,0,1217,
, Nan, Nan,Sturgis,0,0,0,0,10913,
, Nan, Nan,Sumpter Township,0,0,0,0,9332,
, Nan, Nan,Swartz Creek,0,0,0,0,5607,
, Nan, Nan,Sylvan Lake,0,0,0,0,1761,
, Nan, Nan,Tawas,0,0,0,0,4543,
, Nan, Nan,Taylor,0,0,0,0,61527,
, Nan, Nan,Tecumseh,0,0,0,0,8407,
, Nan, Nan,Thetford Township,0,0,0,0,6788,
, Nan, Nan,Thomas Township,0,0,0,0,11718,
, Nan, Nan,Tittabawassee Township,0,0,0,0,9835,
, Nan, Nan,Tuscarora Township,0,0,0,0,2989,
, Nan, Nan,Ubly,0,0,0,0,828,
, Nan, Nan,Unadilla Township,0,0,0,0,3449,
, Nan, Nan,Union City,0,0,0,0,1584,
, Nan, Nan,Unionville,0, Nan, Nan, Nan,491,
, Nan, Nan,Utica,0,0,0,0,4783,
, Nan, Nan,Vassar,0,0,0,0,2625,
, Nan, Nan,Vernon,0,0,0,0,759,
, Nan, Nan,Vicksburg,0,0,0,0,3146,
, Nan, Nan,Walker,0,0,0,0,24443,
, Nan, Nan,Waterford Township,0,0,0,0,73308,
, Nan, Nan,Waterloo Township,0,0,0,0,2833,
, Nan, Nan,Watervliet,0,0,0,0,1706,
, Nan, Nan,Wayne,0,0,0,0,17067,
, Nan, Nan,West Branch,0,0,0,0,2089,
, Nan, Nan,White Cloud,0,0,0,0,1385,
, Nan, Nan,Whitehall,0,0,0,0,2697,
, Nan, Nan,White Lake Township,0,0,0,0,30940,
, Nan, Nan,White Pigeon,0,0,0,0,1513,
, Nan, Nan,Williamston,0, Nan,0, Nan,3827,
, Nan, Nan,Wixom,0,0,0,0,13804,
, Nan, Nan,Wolverine Lake,0,0,0,0,4405,
, Nan, Nan,Woodhaven,0,0,0,0,12583,
, Nan, Nan,Yale,0,0,0,0,1916,
, Nan, Nan,Zeeland,0,0,0,0,5630,
, Nan, Nan,Zilwaukee,0,0,0,0,1608,
, Nan,Universities and Colleges,Delta College,0,0,0,0,10272,
, Nan, Nan,Grand Valley State University,0,0,0,0,24477,
, Nan, Nan,Kalamazoo Valley Community College,0,0,0,0,10192,
, Nan, Nan,Macomb Community College,0,0,0,0,23446,
, Nan, Nan,Michigan Technological University,0,0,0,0,6975,
, Nan, Nan,Mott Community College,0,0,0,0,9683,
, Nan, Nan,Northern Michigan University,0,0,0,0,8918,
, Nan, Nan,Oakland Community College,0,0,0,0,26405,
, Nan, Nan,Saginaw Valley State University,0,0,0,0,10240,
, Nan, Nan,University of Michigan: , Nan, Nan, Nan, Nan,,
, Nan, Nan,Dearborn,0,0,0,0,8748,
, Nan, Nan,Flint,0,0,0,0,8555,
, Nan, Nan,Western Michigan University,0,0,0,0,24294,
, Nan,Metropolitan Counties,Barry,0,0,0,0,,
, Nan, Nan,Bay,0,0,0,0,,
, Nan, Nan,Berrien,0,0,0,0,,
, Nan, Nan,Calhoun,0,0, Nan, Nan,,
, Nan, Nan,Cass,0,0,0,0,,
, Nan, Nan,Clinton,0,0,0,0,,
, Nan, Nan,Eaton,0,0,0,0,,
, Nan, Nan,Ingham,0,0,0,0,,
, Nan, Nan,Kalamazoo,0,0,0,0,,
, Nan, Nan,Lapeer,0,0,0,0,,
, Nan, Nan,Livingston,0,0,0,0,,
, Nan, Nan,Montcalm,0,0,0,0,,
, Nan, Nan,Muskegon,0,0,0,0,,
, Nan, Nan,Saginaw,0,0,0,0,,
, Nan, Nan,St. Clair,0,0,0,0,,
, Nan, Nan,Wayne,0,0,0,0,,
, Nan,Nonmetropolitan Counties,Alcona,0,0,0,0,,
, Nan, Nan,Alger,0,0,0,0,,
, Nan, Nan,Alpena,0,0,0,0,,
, Nan, Nan,Antrim,0,0,0,0,,
, Nan, Nan,Arenac,0,0,0,0,,
, Nan, Nan,Baraga,0,0,0,0,,
, Nan, Nan,Benzie,0,0,0,0,,
, Nan, Nan,Branch,0,0,0,0,,
, Nan, Nan,Charlevoix,0,0,0,0,,
, Nan, Nan,Cheboygan,0,0,0,0,,
, Nan, Nan,Chippewa,0,0,0,0,,
, Nan, Nan,Clare,0,0,0,0,,
, Nan, Nan,Crawford,0,0,0,0,,
, Nan, Nan,Delta,0,0,0,0,,
, Nan, Nan,Emmet,0,0,0,0,,
, Nan, Nan,Gladwin,0,0,0,0,,
, Nan, Nan,Gogebic,0,0,0,0,,
, Nan, Nan,Grand Traverse,0,0,0,0,,
, Nan, Nan,Hillsdale,0,0,0,0,,
, Nan, Nan,Houghton,0,0,0,0,,
, Nan, Nan,Huron,0,0,0,0,,
, Nan, Nan,Ionia,0,0,0,0,,
, Nan, Nan,Iosco,0,0,0,0,,
, Nan, Nan,Iron,0,0,0,0,,
, Nan, Nan,Kalkaska,0,0,0,0,,
, Nan, Nan,Keweenaw,0,0,0,0,,
, Nan, Nan,Lake,0,0,0,0,,
, Nan, Nan,Leelanau,0,0,0,0,,
, Nan, Nan,Luce,0,0,0,0,,
, Nan, Nan,Mackinac,0,0,0,0,,
, Nan, Nan,Manistee,0,0,0,0,,
, Nan, Nan,Marquette,0,0,0,0,,
, Nan, Nan,Mason,0,0,0,0,,
, Nan, Nan,Mecosta,0,0,0,0,,
, Nan, Nan,Menominee,0,0,0,0,,
, Nan, Nan,Missaukee,0,0,0,0,,
, Nan, Nan,Montmorency,0,0,0,0,,
, Nan, Nan,Oceana,0,0,0,0,,
, Nan, Nan,Ogemaw,0,0,0,0,,
, Nan, Nan,Ontonagon,0,0,0, Nan,,
, Nan, Nan,Osceola,0,0,0,0,,
, Nan, Nan,Oscoda,0,0,0,0,,
, Nan, Nan,Otsego,0,0,0,0,,
, Nan, Nan,Presque Isle,0,0,0,0,,
, Nan, Nan,Roscommon,0,0,0,0,,
, Nan, Nan,Sanilac,0,0,0,0,,
, Nan, Nan,Shiawassee,0,0,0,0,,
, Nan, Nan,St. Joseph,0,0,0,0,,
, Nan,State Police Agencies,State Police:, Nan, Nan, Nan, Nan,,
, Nan, Nan,Alcona County,0,0,0,0,,
, Nan, Nan,Alger County,0,0,0,0,,
, Nan, Nan,Allegan County,0,0,0,0,,
, Nan, Nan,Alpena County,0,0,0,0,,
, Nan, Nan,Antrim County,0,0,0,0,,
, Nan, Nan,Arenac County,0,0,0,0,,
, Nan, Nan,Baraga County,0,0,0,0,,
, Nan, Nan,Barry County,0,0,0,0,,
, Nan, Nan,Bay County,0,0,0,0,,
, Nan, Nan,Benzie County,0,0,0,0,,
, Nan, Nan,Berrien County,0,0,0,0,,
, Nan, Nan,Branch County,0,0,0,0,,
, Nan, Nan,Calhoun County,0,0,0,0,,
, Nan, Nan,Cass County,0,0,0,0,,
, Nan, Nan,Charlevoix County,0,0,0,0,,
, Nan, Nan,Cheboygan County,0,0,0,0,,
, Nan, Nan,Chippewa County,0,0,0,0,,
, Nan, Nan,Clare County,0,0,0,0,,
, Nan, Nan,Clinton County,0,0,0,0,,
, Nan, Nan,Crawford County,0,0,0,0,,
, Nan, Nan,Delta County,0,0,0,0,,
, Nan, Nan,Dickinson County,0,0,0,0,,
, Nan, Nan,Eaton County,0,0,0,0,,
, Nan, Nan,Emmet County,0,0,0,0,,
, Nan, Nan,Genesee County,0,0,0,0,,
, Nan, Nan,Gladwin County,0,0,0,0,,
, Nan, Nan,Gogebic County,0,0,0,0,,
, Nan, Nan,Grand Traverse County,0,0,0,0,,
, Nan, Nan,Hillsdale County,0,0,0,0,,
, Nan, Nan,Houghton County,0,0,0,0,,
, Nan, Nan,Huron County,0,0,0,0,,
, Nan, Nan,Ingham County,0,0,0,0,,
, Nan, Nan,Ionia County,0,0,0,0,,
, Nan, Nan,Iosco County,0,0,0,0,,
, Nan, Nan,Iron County,0,0,0,0,,
, Nan, Nan,Isabella County,0,0,0,0,,
, Nan, Nan,Jackson County,0,0,0,0,,
, Nan, Nan,Kalamazoo County,0,0,0,0,,
, Nan, Nan,Kalkaska County,0,0,0,0,,
, Nan, Nan,Kent County,0,0,0,0,,
, Nan, Nan,Keweenaw County, Nan,0,0,0,,
, Nan, Nan,Lake County,0,0,0,0,,
, Nan, Nan,Lapeer County,0,0,0,0,,
, Nan, Nan,Leelanau County,0,0,0,0,,
, Nan, Nan,Lenawee County,0,0,0,0,,
, Nan, Nan,Livingston County,0,0,0,0,,
, Nan, Nan,Luce County,0,0,0,0,,
, Nan, Nan,Mackinac County,0,0,0,0,,
, Nan, Nan,Macomb County,0,0,0,0,,
, Nan, Nan,Manistee County,0,0,0,0,,
, Nan, Nan,Marquette County,0,0,0,0,,
, Nan, Nan,Mason County,0,0,0,0,,
, Nan, Nan,Mecosta County,0,0,0,0,,
, Nan, Nan,Menominee County,0,0,0,0,,
, Nan, Nan,Midland County,0,0,0,0,,
, Nan, Nan,Missaukee County,0,0,0,0,,
, Nan, Nan,Monroe County,0,0,0,0,,
, Nan, Nan,Montcalm County,0,0,0,0,,
, Nan, Nan,Montmorency County,0,0,0,0,,
, Nan, Nan,Muskegon County,0,0,0,0,,
, Nan, Nan,Newaygo County,0,0,0,0,,
, Nan, Nan,Oakland County,0,0,0,0,,
, Nan, Nan,Oceana County,0,0,0,0,,
, Nan, Nan,Ogemaw County,0,0,0,0,,
, Nan, Nan,Ontonagon County,0,0,0,0,,
, Nan, Nan,Osceola County,0,0,0,0,,
, Nan, Nan,Oscoda County,0,0,0,0,,
, Nan, Nan,Otsego County,0,0,0,0,,
, Nan, Nan,Ottawa County,0,0,0,0,,
, Nan, Nan,Presque Isle County,0,0,0,0,,
, Nan, Nan,Roscommon County,0,0,0,0,,
, Nan, Nan,Saginaw County,0,0,0,0,,
, Nan, Nan,Sanilac County,0,0,0,0,,
, Nan, Nan,Schoolcraft County,0,0,0,0,,
, Nan, Nan,Shiawassee County,0,0,0,0,,
, Nan, Nan,St. Clair County,0,0,0,0,,
, Nan, Nan,St. Joseph County,0,0,0,0,,
, Nan, Nan,Tuscola County,0,0,0,0,,
, Nan, Nan,Van Buren County,0,0,0,0,,
, Nan, Nan,Washtenaw County,0,0,0,0,,
, Nan, Nan,Wayne County,0,0,0,0,,
, Nan, Nan,Wexford County,0,0,0,0,,
, Nan,Tribal Agencies,Bay Mills Tribal,0,0,0,0,,
, Nan, Nan,Gun Lake Tribal,0,0,0,0,,
, Nan, Nan,Grand Traverse Tribal,0,0,0,0,,
, Nan, Nan,Hannahville Tribal,0,0,0,0,,
, Nan, Nan,Keweenaw Bay Tribal,0,0,0,0,,
, Nan, Nan,Lac Vieux Desert Tribal,0,0,0,0,,
, Nan, Nan,Little River Band of Ottawa Indians,0,0,0,0,,
, Nan, Nan,Little Traverse Bay Bands of Odawa Indians,0,0,0,0,,
, Nan, Nan,Nottawaseppi Huron Band of Potawatomi,0,0,0,0,,
, Nan, Nan,Pokagon Tribal,0,0,0,0,,
, Nan, Nan,Saginaw Chippewa Tribal,0, Nan, Nan, Nan,,
, Nan, Nan,Sault Ste. Marie Tribal,0,0,0,0,,
, Nan,Other Agencies,Bishop International Airport,0,0, Nan,0,,
, Nan, Nan,Capitol Region Airport Authority,0,0,0,0,,
, Nan, Nan,Genesee County Parks and Recreation ,0,0,0,0,,
, Nan, Nan,Gerald R. Ford International Airport,0,0,0,0,,
, Nan, Nan,Huron-Clinton Metropolitan Authority:, Nan, Nan, Nan, Nan,,
, Nan, Nan,Hudson Mills Metropark,0,0,0,0,,
, Nan, Nan,Kensington Metropark,0,0,0,0,,
, Nan, Nan,Lower Huron Metropark,0,0,0,0,,
, Nan, Nan,Stony Creek Metropark,0,0,0,0,,
, Nan, Nan,Wayne County Airport,0,0,0,0,,
,Minnesota,Cities,Albany,0,0,0,0,2622,
, Nan, Nan,Albert Lea,0,0,0,0,17833,
, Nan, Nan,Annandale,0,0,0,0,3302,
, Nan, Nan,Anoka,0,0,0,0,17295,
, Nan, Nan,Appleton,0,0,0,0,1360,
, Nan, Nan,Arden Hills,0,0,0,0,9764,
, Nan, Nan,Austin,0,0,0,0,24766,
, Nan, Nan,Avon,0,0,0,0,1424,
, Nan, Nan,Babbitt,0,0,0,0,1549,
, Nan, Nan,Baxter, Nan, Nan, Nan,0,7815,
, Nan, Nan,Bayport,0,0,0,0,3698,
, Nan, Nan,Becker,0,0,0,0,4668,
, Nan, Nan,Belle Plaine,0,0,0,0,6880,
, Nan, Nan,Bemidji,0,0,0,0,14513,
, Nan, Nan,Benson,0,0,0,0,3124,
, Nan, Nan,Big Lake,0,0,0,0,10348,
, Nan, Nan,Blackduck,0,0,0,0,794,
, Nan, Nan,Blooming Prairie,0,0,0,0,1962,
, Nan, Nan,Bloomington,0,0,0,0,87163,
, Nan, Nan,Blue Earth,0,0,0,0,3251,
, Nan, Nan,Brainerd,0,0,0,0,13462,
, Nan, Nan,Breckenridge,0,0,0,0,3362,
, Nan, Nan,Brooklyn Center,0,0,0,0,30858,
, Nan, Nan,Buffalo,0,0,0,0,15909,
, Nan, Nan,Burnsville,0,0,0,0,61693,
, Nan, Nan,Caledonia,0,0,0,0,2794,
, Nan, Nan,Cambridge, Nan, Nan, Nan,0,8244,
, Nan, Nan,Canby,0,0,0,0,1734,
, Nan, Nan,Cannon Falls,0,0,0,0,4077,
, Nan, Nan,Centennial Lakes,0,0,0,0,10867,
, Nan, Nan,Champlin,0,0,0,0,23965,
, Nan, Nan,Chaska,0,0,0,0,24603,
, Nan, Nan,Chisholm,0,0,0,0,5035,
, Nan, Nan,Cloquet,0,0,0,0,12030,
, Nan, Nan,Cold Spring/Richmond,0,0,0,0,5460,
, Nan, Nan,Columbia Heights,0,0,0,0,19712,
, Nan, Nan,Coon Rapids,0,0,0,0,62242,
, Nan, Nan,Corcoran,0,0,0,0,5545,
, Nan, Nan,Cottage Grove,0,0,0,0,35577,
, Nan, Nan,Crookston,0,0,0,0,7905,
, Nan, Nan,Crosby,0,0,0,0,2362,
, Nan, Nan,Dawson,0,0,0,0,1467,
, Nan, Nan,Dayton,0,0,0,0,4934,
, Nan, Nan,Deephaven,0,0,0,0,3772,
, Nan, Nan,Detroit Lakes,0,0,0,0,8978,
, Nan, Nan,Dilworth,0,0,0,0,4148,
, Nan, Nan,Eagle Lake,0,0,0,0,2563,
, Nan, Nan,East Grand Forks,0,0,0,0,8598,
, Nan, Nan,Echo,0,0,0,0,262,
, Nan, Nan,Eden Prairie,0,0,0,0,63036,
, Nan, Nan,Edina,0,0,0,0,49727,
, Nan, Nan,Elk River,0,0,0,0,23548,
, Nan, Nan,Elmore,0,0,0,0,641,
, Nan, Nan,Ely,0,0,0,0,3454,
, Nan, Nan,Fairmont,0,0,0,0,10380,
, Nan, Nan,Faribault,0,0,0,0,23424,
, Nan, Nan,Farmington,0,0,0,0,22428,
, Nan, Nan,Fergus Falls,0,0,0,0,13408,
, Nan, Nan,Floodwood,0,0,0, Nan,522,
, Nan, Nan,Forest Lake,0,0,0,0,19316,
, Nan, Nan,Gilbert,0,0,0,0,1802,
, Nan, Nan,Glencoe,0,0,0,0,5507,
, Nan, Nan,Glenwood,0,0,0,0,2523,
, Nan, Nan,Golden Valley,0,0,0,0,20959,
, Nan, Nan,Goodview,0,0,0,0,4029,
, Nan, Nan,Grand Rapids,0,0,0,0,11020,
, Nan, Nan,Granite Falls,0,0,0,0,2784,
, Nan, Nan,Hallock,0,0,0,0,965,
, Nan, Nan,Hastings,0,0,0,0,22484,
, Nan, Nan,Hermantown,0,0,0, Nan,9648,
, Nan, Nan,Hibbing,0,0,0,0,16289,
, Nan, Nan,Hilltop,0,0,0,0,739,
, Nan, Nan,Hokah,0,0,0,0,564,
, Nan, Nan,Hopkins,0,0,0,0,18131,
, Nan, Nan,Hutchinson,0,0,0,0,13803,
, Nan, Nan,Isanti,0,0,0,0,5416,
, Nan, Nan,Janesville,0,0,0,0,2243,
, Nan, Nan,Kasson,0,0,0,0,6071,
, Nan, Nan,La Crescent,0,0,0,0,4799,
, Nan, Nan,Lake City,0,0,0,0,4961,
, Nan, Nan,Lake Crystal,0,0,0,0,2535,
, Nan, Nan,Lakefield,0,0,0,0,1681,
, Nan, Nan,Lakes Area,0,0,0,0,9341,
, Nan, Nan,Lakeville,0,0,0,0,59194,
, Nan, Nan,Le Sueur,0,0,0,0,4037,
, Nan, Nan,Lino Lakes,0,0,0,0,21016,
, Nan, Nan,Litchfield,0,0,0,0,6678,
, Nan, Nan,Little Canada,0,0,0,0,10207,
, Nan, Nan,Little Falls,0,0,0,0,8198,
, Nan, Nan,Long Prairie,0,0,0,0,3361,
